account_id,customer_id,account_type,account_status,account_balance,opened_date
A0000499,C000449,Salary,Active,16768.21,2019-01-01
A0000500,C000451,Savings,Dormant,44576.69,2024-11-30
A0000501,C000451,Savings,Active,28436.95,2024-11-30
A0000502,C000452,Salary,Active,64237.98,2018-11-15
A0000503,C000453,Current,Active,30873.22,2023-12-03
A0000504,C000453,Current,Active,101902.19,2024-04-18
A0000505,C000454,Salary,Active,35067.72,2022-03-26
A0000506,C000454,Savings,Active,21155.52,2021-10-20
A0000507,C000457,Savings,Dormant,60471.7,2023-01-25
A0000508,C000457,Premium,Active,175403.29,2024-02-21
A0000509,C000458,Savings,Closed,15907.06,2020-08-01
A0000510,C000459,Current,Active,47965.66,2023-11-23
A0000511,C000460,Current,Active,6644.61,2018-01-11
A0000512,C000461,Savings,Active,311059.82,2019-12-07
A0000513,C000461,Current,Active,285456.83,2020-02-09
A0000514,C000462,Premium,Active,88422.15,2020-12-22
A0000515,C000462,Savings,Active,70531.6,2019-09-27
A0000516,C000463,Salary,Active,55380.96,2016-09-28
A0000517,C000464,Savings,Active,98761.99,2024-11-30
A0000518,C000465,Current,Active,6574.94,2018-12-10
A0000519,C000466,Salary,Active,172683.47,2019-06-21
A0000520,C000466,Current,Active,158843.42,2022-11-16
A0000521,C000468,Current,Active,70265.98,2017-09-17
A0000522,C000469,Savings,Active,32249.22,2021-11-29
A0000523,C000470,Savings,Active,10773.2,2018-03-01
A0000524,C000471,Savings,Active,10494.03,2019-01-10
A0000525,C000472,Savings,Active,29592.86,2023-11-13
A0000526,C000472,Current,Active,23219.74,2024-04-25
A0000527,C000473,Savings,Active,113602.32,2023-08-17
A0000528,C000473,Savings,Active,45145.75,2023-08-18
A0000529,C000475,Savings,Dormant,12445.06,2024-07-29
A0000530,C000476,Current,Active,34551.38,2019-01-21
A0000531,C000477,Savings,Active,68846.27,2024-11-30
A0000532,C000477,Savings,Active,25338.49,2024-11-30
A0000533,C000478,Current,Active,50576.38,2022-02-15
A0000534,C000479,Salary,Active,27630.53,2016-12-11
A0000535,C000480,Savings,Active,69897.0,2024-11-30
A0000536,C000481,Current,Active,329439.45,2021-04-23
A0000537,C000482,Current,Active,34801.55,2024-11-30
A0000538,C000483,Current,Active,27463.04,2021-12-23
A0000539,C000483,Premium,Active,31629.2,2024-11-30
A0000540,C000484,Current,Active,22610.25,2018-07-02
A0000541,C000485,Premium,Active,176916.35,2019-04-12
A0000542,C000487,Current,Active,16904.48,2021-10-04
A0000543,C000489,Salary,Active,486781.44,2018-10-04
A0000544,C000490,Savings,Active,100279.38,2019-07-24
A0000545,C000491,Premium,Active,80020.21,2019-06-02
A0000546,C000493,Current,Active,144920.59,2019-05-17
A0000547,C000493,Savings,Active,69116.67,2020-01-24
A0000548,C000494,Current,Active,94552.89,2017-09-19
A0000549,C000495,Savings,Dormant,180266.29,2019-12-17
A0000550,C000495,Premium,Active,159516.76,2020-08-16
A0000551,C000496,Savings,Active,3704.26,2018-05-16
A0000552,C000498,Current,Active,17548.84,2018-10-29
A0000553,C000500,Premium,Dormant,58817.94,2024-02-18
A0000554,C000503,Current,Active,6953.6,2019-07-06
A0000555,C000504,Salary,Active,5626.17,2022-06-15
A0000556,C000505,Salary,Active,74141.47,2019-12-21
A0000557,C000506,Premium,Active,190919.36,2019-06-07
A0000558,C000507,Salary,Active,24734.75,2024-11-30
A0000559,C000508,Current,Active,30144.86,2019-12-06
A0000560,C000509,Current,Active,6198.48,2024-11-30
A0000561,C000511,Current,Closed,21191.65,2023-11-22
A0000562,C000512,Savings,Active,93723.67,2019-05-19
A0000563,C000513,Savings,Active,35362.79,2020-01-30
A0000564,C000514,Premium,Active,43555.31,2024-09-18
A0000565,C000515,Savings,Active,11900.19,2023-09-05
A0000566,C000516,Savings,Active,21964.06,2020-01-08
A0000567,C000519,Savings,Active,24313.84,2018-10-12
A0000568,C000520,Salary,Active,227056.65,2019-12-31
A0000569,C000522,Salary,Active,39746.66,2024-11-30
A0000570,C000523,Savings,Active,67974.97,2023-02-08
A0000571,C000524,Savings,Active,25358.53,2020-06-11
A0000572,C000525,Savings,Dormant,79950.58,2024-11-30
A0000573,C000526,Savings,Active,39416.64,2017-04-25
A0000574,C000526,Savings,Active,17674.12,2017-02-22
A0000575,C000528,Salary,Active,63206.18,2024-08-14
A0000576,C000528,Savings,Active,63658.57,2024-05-26
A0000577,C000530,Savings,Active,11655.15,2019-06-25
A0000578,C000530,Current,Active,23001.6,2019-07-06
A0000579,C000531,Current,Active,27279.41,2016-09-28
A0000580,C000531,Premium,Closed,148945.6,2018-11-09
A0000581,C000534,Savings,Active,164005.96,2024-10-19
A0000582,C000534,Salary,Active,71331.06,2024-11-30
A0000583,C000535,Salary,Active,34776.84,2016-10-30
A0000584,C000536,Savings,Active,50529.17,2024-01-28
A0000585,C000537,Current,Active,68107.01,2020-07-24
A0000586,C000538,Savings,Active,15372.67,2020-08-09
A0000587,C000539,Savings,Active,28492.42,2019-01-11
A0000588,C000539,Savings,Active,55773.8,2017-02-12
A0000589,C000540,Savings,Active,267408.72,2018-09-29
A0000590,C000541,Savings,Active,85352.38,2016-04-30
A0000591,C000543,Savings,Active,23629.17,2020-05-02
A0000592,C000543,Salary,Active,41305.54,2023-02-02
A0000593,C000544,Current,Active,107639.49,2020-11-18
A0000594,C000545,Savings,Active,55888.97,2021-05-26
A0000595,C000546,Premium,Active,526555.21,2024-10-05
A0000596,C000546,Current,Active,274619.22,2023-05-30
A0000597,C000548,Savings,Active,20916.26,2017-06-19
A0000598,C000548,Savings,Active,45498.37,2020-05-09
A0000599,C000550,Premium,Active,91159.35,2020-09-23
A0000600,C000551,Premium,Active,444585.8,2022-01-18
A0000601,C000552,Savings,Active,21045.95,2021-07-13
A0000602,C000554,Current,Active,23384.72,2022-01-14
A0000603,C000555,Premium,Active,92587.27,2019-09-05
A0000604,C000558,Salary,Active,49328.63,2023-04-13
A0000605,C000558,Savings,Active,24419.16,2022-02-04
A0000606,C000559,Current,Active,51252.31,2024-07-02
A0000607,C000560,Savings,Active,91111.08,2021-01-08
A0000608,C000560,Savings,Closed,152601.13,2021-01-23
A0000609,C000561,Savings,Active,22684.57,2021-03-19
A0000610,C000561,Current,Active,11401.06,2021-07-30
A0000611,C000562,Savings,Active,10689.21,2022-05-23
A0000612,C000563,Current,Dormant,34339.25,2019-12-10
A0000613,C000564,Salary,Active,30719.58,2018-01-17
A0000614,C000565,Savings,Active,14832.23,2016-09-03
A0000615,C000571,Savings,Active,62281.9,2021-12-08
A0000616,C000572,Salary,Closed,67925.58,2017-08-23
A0000617,C000573,Savings,Active,9828.68,2023-12-22
A0000618,C000576,Current,Active,56325.73,2024-05-24
A0000619,C000577,Salary,Active,168608.33,2023-09-16
A0000620,C000577,Savings,Active,12831.83,2023-05-17
A0000621,C000579,Savings,Active,13019.47,2021-05-05
A0000622,C000579,Salary,Active,10175.97,2021-03-31
A0000623,C000580,Savings,Active,12196.24,2022-10-13
A0000624,C000581,Savings,Active,83871.54,2021-10-26
A0000625,C000582,Salary,Active,31679.02,2018-10-25
A0000626,C000582,Premium,Closed,44998.1,2019-02-21
A0000627,C000583,Savings,Active,55070.25,2020-08-23
A0000628,C000583,Savings,Active,24657.16,2018-11-30
A0000629,C000584,Savings,Active,23059.94,2017-11-14
A0000630,C000586,Current,Active,26981.46,2020-09-17
A0000631,C000587,Savings,Active,88534.94,2023-05-21
A0000632,C000588,Savings,Active,232635.92,2018-11-09
A0000633,C000588,Current,Active,413131.37,2020-06-19
A0000634,C000589,Savings,Active,11143.66,2021-06-08
A0000635,C000589,Savings,Active,13524.37,2021-03-04
A0000636,C000590,Salary,Active,74499.71,2019-07-07
A0000637,C000590,Premium,Active,172523.15,2019-07-04
A0000638,C000591,Savings,Active,54298.99,2024-11-30
A0000639,C000592,Current,Active,15398.32,2024-11-30
A0000640,C000593,Current,Closed,62492.44,2023-07-24
A0000641,C000593,Current,Closed,23375.62,2020-03-05
A0000642,C000594,Savings,Closed,12731.41,2019-12-13
A0000643,C000594,Premium,Active,35568.88,2020-08-03
A0000644,C000596,Salary,Active,33927.48,2024-03-14
A0000645,C000597,Current,Active,19606.17,2021-11-24
A0000646,C000597,Current,Active,13468.13,2023-02-19
A0000647,C000599,Savings,Dormant,34819.09,2024-11-30
A0000648,C000600,Savings,Closed,95751.88,2022-08-21
A0000649,C000601,Current,Active,49266.27,2023-11-11
A0000650,C000602,Current,Active,16440.1,2020-11-07
A0000651,C000603,Current,Closed,252189.99,2018-06-11
A0000652,C000604,Salary,Dormant,32950.59,2020-04-05
A0000653,C000606,Savings,Dormant,42018.17,2023-04-05
A0000654,C000606,Savings,Active,24632.77,2023-06-21
A0000655,C000608,Current,Active,91282.77,2021-11-04
A0000656,C000609,Salary,Active,120659.63,2018-09-15
A0000657,C000609,Savings,Active,96765.68,2021-04-25
A0000658,C000610,Savings,Active,7842.68,2021-10-29
A0000659,C000611,Savings,Active,32683.07,2023-08-30
A0000660,C000612,Savings,Active,30429.51,2024-11-30
A0000661,C000612,Current,Active,7637.27,2023-07-12
A0000662,C000613,Savings,Active,77307.43,2017-12-13
A0000663,C000614,Savings,Active,69432.52,2018-02-23
A0000664,C000616,Savings,Active,18173.94,2023-03-01
A0000665,C000616,Current,Active,31957.95,2024-03-23
A0000666,C000617,Current,Active,17289.5,2021-04-25
A0000667,C000618,Savings,Active,75988.05,2024-11-30
A0000668,C000618,Current,Active,38737.33,2024-11-30
A0000669,C000619,Savings,Dormant,15660.8,2019-01-14
A0000670,C000620,Savings,Active,48215.5,2023-08-19
A0000671,C000620,Savings,Active,35745.67,2022-02-22
A0000672,C000621,Salary,Active,45970.43,2020-07-25
A0000673,C000622,Savings,Active,26483.05,2019-06-23
A0000674,C000622,Premium,Active,157077.0,2017-08-18
A0000675,C000623,Savings,Active,143088.3,2023-08-28
A0000676,C000624,Current,Active,43116.26,2017-01-22
A0000677,C000625,Savings,Active,41278.28,2023-08-14
A0000678,C000626,Savings,Active,327289.4,2020-06-04
A0000679,C000627,Current,Active,34377.07,2019-05-12
A0000680,C000628,Savings,Active,3106.38,2020-06-15
A0000681,C000628,Savings,Active,9031.19,2021-05-11
A0000682,C000629,Current,Active,138236.39,2024-11-30
A0000683,C000630,Salary,Active,47702.24,2024-11-30
A0000684,C000630,Salary,Active,87103.62,2022-11-20
A0000685,C000631,Savings,Active,20182.28,2019-08-08
A0000686,C000631,Savings,Active,39019.1,2020-10-03
A0000687,C000632,Savings,Active,47383.43,2021-11-22
A0000688,C000632,Premium,Closed,39674.49,2018-10-04
A0000689,C000633,Salary,Active,788908.67,2020-01-16
A0000690,C000634,Salary,Active,21336.45,2023-02-20
A0000691,C000635,Current,Active,26389.32,2022-03-05
A0000692,C000636,Savings,Active,86500.63,2017-12-02
A0000693,C000638,Salary,Active,76596.69,2022-01-24
A0000694,C000638,Current,Dormant,56824.76,2023-03-05
A0000695,C000639,Savings,Active,67604.04,2024-08-07
A0000696,C000640,Current,Active,13882.37,2020-10-29
A0000697,C000641,Salary,Active,20649.47,2021-09-22
A0000698,C000642,Premium,Active,92148.9,2023-03-23
A0000699,C000642,Savings,Active,7133.28,2021-08-09
A0000700,C000643,Savings,Active,24156.46,2023-07-11
A0000701,C000645,Savings,Active,218908.83,2023-06-19
A0000702,C000645,Savings,Active,110568.1,2024-11-30
A0000703,C000647,Savings,Active,7287.36,2023-07-23
A0000704,C000648,Current,Active,110151.78,2018-06-11
A0000705,C000648,Savings,Active,132136.11,2017-11-26
A0000706,C000649,Savings,Active,45714.81,2021-06-13
A0000707,C000650,Current,Active,35202.59,2018-08-15
A0000708,C000650,Savings,Active,25623.28,2018-09-23
A0000709,C000651,Savings,Active,181089.31,2022-06-01
A0000710,C000653,Premium,Active,90831.69,2018-12-16
A0000711,C000654,Savings,Active,32512.62,2024-11-30
A0000712,C000655,Current,Active,17533.67,2022-05-31
A0000713,C000655,Savings,Active,48175.41,2021-05-14
A0000714,C000656,Savings,Active,23635.6,2024-11-30
A0000715,C000658,Savings,Active,49371.12,2023-09-27
A0000716,C000659,Savings,Active,41793.65,2019-09-07
A0000717,C000659,Savings,Active,43312.32,2018-08-12
A0000718,C000660,Premium,Active,323729.54,2021-09-06
A0000719,C000663,Current,Active,201159.04,2022-04-20
A0000720,C000665,Savings,Active,19658.98,2023-11-27
A0000721,C000665,Savings,Active,17581.95,2022-09-13
A0000722,C000666,Salary,Active,46718.13,2024-11-30
A0000723,C000667,Savings,Active,6534.35,2018-05-31
A0000724,C000667,Savings,Dormant,4920.6,2016-10-19
A0000725,C000668,Savings,Active,17153.57,2020-02-16
A0000726,C000668,Savings,Active,6807.88,2019-04-25
A0000727,C000670,Savings,Active,25622.89,2024-01-23
A0000728,C000671,Current,Active,6729.03,2023-08-17
A0000729,C000671,Current,Dormant,6407.71,2024-09-10
A0000730,C000672,Salary,Active,20122.08,2020-07-30
A0000731,C000672,Salary,Closed,33824.11,2018-06-15
A0000732,C000674,Savings,Active,107798.06,2016-05-18
A0000733,C000675,Savings,Active,42077.02,2019-09-18
A0000734,C000676,Savings,Active,68348.53,2020-11-08
A0000735,C000677,Current,Active,31360.94,2023-05-27
A0000736,C000677,Savings,Active,20903.72,2023-09-27
A0000737,C000678,Current,Active,27606.33,2018-12-08
A0000738,C000679,Savings,Active,16961.22,2018-02-12
A0000739,C000679,Savings,Active,44312.65,2019-08-31
A0000740,C000680,Savings,Active,10574.8,2020-06-27
A0000741,C000680,Savings,Active,11011.37,2017-11-03
A0000742,C000681,Salary,Active,45721.17,2024-06-12
A0000743,C000682,Savings,Active,182044.37,2019-12-24
A0000744,C000683,Savings,Active,206404.58,2020-04-17
A0000745,C000684,Salary,Active,74367.66,2019-09-24
A0000746,C000685,Current,Active,41670.17,2024-11-30
A0000747,C000686,Salary,Active,67617.91,2018-07-21
A0000748,C000687,Premium,Dormant,233719.3,2022-07-04
A0000749,C000688,Savings,Active,178660.61,2024-11-30
A0000750,C000689,Savings,Active,66793.81,2023-02-21
A0000751,C000690,Salary,Active,470962.05,2023-08-16
A0000752,C000690,Savings,Active,193051.1,2023-01-20
A0000753,C000691,Savings,Active,19857.43,2020-08-05
A0000754,C000691,Salary,Active,13546.92,2020-06-15
A0000755,C000693,Current,Active,24457.36,2020-05-01
A0000756,C000694,Salary,Active,11212.36,2023-04-29
A0000757,C000694,Salary,Active,10709.2,2024-11-30
A0000758,C000695,Current,Active,62121.34,2018-07-28
A0000759,C000696,Salary,Active,51237.22,2019-09-17
A0000760,C000696,Salary,Active,45464.17,2019-04-27
A0000761,C000698,Savings,Active,184079.09,2018-07-15
A0000762,C000698,Savings,Active,39948.22,2017-06-14
A0000763,C000700,Salary,Active,68985.04,2019-09-20
A0000764,C000700,Premium,Active,296631.9,2016-09-20
A0000765,C000701,Savings,Closed,121215.07,2024-11-18
A0000766,C000702,Current,Active,9733.14,2015-11-28
A0000767,C000704,Salary,Active,111739.54,2019-04-02
A0000768,C000705,Savings,Active,42994.39,2023-10-26
A0000769,C000707,Salary,Active,317630.93,2018-08-12
A0000770,C000707,Savings,Active,324559.02,2018-07-23
A0000771,C000708,Savings,Active,23374.78,2017-12-18
A0000772,C000709,Savings,Active,58114.53,2019-02-23
A0000773,C000711,Salary,Active,15290.36,2024-02-09
A0000774,C000711,Savings,Active,7216.4,2024-05-20
A0000775,C000712,Savings,Active,63021.21,2023-04-16
A0000776,C000712,Savings,Active,46698.24,2021-11-10
A0000777,C000713,Savings,Active,20264.81,2024-06-15
A0000778,C000714,Savings,Active,17199.38,2018-06-24
A0000779,C000716,Savings,Active,15191.32,2023-03-17
A0000780,C000716,Salary,Active,9968.91,2022-10-02
A0000781,C000717,Current,Active,5287.24,2024-11-20
A0000782,C000718,Current,Dormant,9973.44,2023-06-29
A0000783,C000718,Savings,Active,50853.28,2022-11-14
A0000784,C000719,Salary,Active,22389.2,2016-07-22
A0000785,C000719,Current,Active,26981.1,2016-05-27
A0000786,C000720,Savings,Active,24446.32,2024-11-30
A0000787,C000721,Current,Closed,40775.84,2020-05-19
A0000788,C000722,Current,Active,23371.77,2022-10-16
A0000789,C000724,Savings,Active,10639.41,2024-11-13
A0000790,C000724,Savings,Active,5344.51,2024-11-30
A0000791,C000726,Savings,Active,523383.83,2024-11-30
A0000792,C000727,Salary,Active,71031.96,2019-05-02
A0000793,C000728,Savings,Active,105129.99,2015-12-31
A0000794,C000728,Salary,Active,74866.16,2018-02-15
A0000795,C000729,Savings,Active,65866.52,2017-11-24
A0000796,C000729,Savings,Active,15705.06,2019-03-14
A0000797,C000730,Salary,Active,237630.1,2024-11-30
A0000798,C000731,Savings,Closed,54491.68,2016-08-09
A0000799,C000732,Salary,Active,96313.3,2023-08-08
A0000800,C000735,Savings,Active,14350.14,2024-11-30
A0000801,C000736,Salary,Active,59043.78,2018-10-08
A0000802,C000736,Premium,Active,180249.76,2018-01-04
A0000803,C000738,Savings,Active,16078.65,2015-08-26
A0000804,C000742,Current,Active,16145.87,2017-07-28
A0000805,C000743,Savings,Active,37872.19,2024-11-30
A0000806,C000745,Premium,Active,527331.97,2019-10-03
A0000807,C000746,Current,Active,12981.1,2021-01-08
A0000808,C000747,Salary,Dormant,29091.27,2017-07-20
A0000809,C000747,Savings,Active,11356.13,2020-03-04
A0000810,C000749,Current,Active,5644.21,2018-06-18
A0000811,C000750,Savings,Active,17221.14,2018-02-21
A0000812,C000751,Current,Active,14712.55,2022-05-03
A0000813,C000752,Savings,Active,11357.45,2021-02-05
A0000814,C000754,Savings,Active,30411.83,2024-11-30
A0000815,C000755,Savings,Active,64823.45,2024-11-30
A0000816,C000755,Savings,Active,60588.98,2023-05-12
A0000817,C000756,Salary,Closed,58807.56,2020-07-14
A0000818,C000756,Savings,Active,118766.24,2021-03-28
A0000819,C000757,Savings,Closed,5005.68,2021-09-08
A0000820,C000758,Salary,Closed,13551.5,2019-11-04
A0000821,C000759,Salary,Active,119053.29,2024-07-29
A0000822,C000759,Savings,Active,38791.15,2020-12-16
A0000823,C000760,Current,Active,56101.77,2024-11-30
A0000824,C000761,Savings,Active,17441.27,2019-10-01
A0000825,C000762,Salary,Active,35841.43,2020-07-04
A0000826,C000763,Salary,Active,11157.09,2019-05-28
A0000827,C000764,Savings,Active,25655.16,2018-07-29
A0000828,C000764,Premium,Active,77195.41,2017-11-11
A0000829,C000765,Savings,Active,33867.44,2021-04-10
A0000830,C000767,Current,Active,24982.32,2024-11-30
A0000831,C000767,Premium,Active,80815.65,2024-11-30
A0000832,C000768,Savings,Active,36387.77,2020-01-17
A0000833,C000769,Salary,Active,37967.6,2020-01-16
A0000834,C000770,Current,Active,64758.28,2020-06-07
A0000835,C000770,Savings,Active,117306.65,2019-07-09
A0000836,C000771,Savings,Active,7458.68,2024-09-06
A0000837,C000771,Current,Active,32564.73,2023-08-01
A0000838,C000772,Savings,Active,20210.22,2017-07-16
A0000839,C000772,Current,Active,40593.39,2017-03-06
A0000840,C000773,Current,Active,45310.14,2022-12-07
A0000841,C000773,Current,Dormant,17169.66,2022-11-12
A0000842,C000774,Savings,Active,26848.5,2021-04-05
A0000843,C000775,Premium,Active,36752.63,2021-10-25
A0000844,C000776,Savings,Active,17570.91,2021-11-26
A0000845,C000776,Salary,Active,18767.74,2022-02-25
A0000846,C000778,Savings,Active,39556.02,2022-04-28
A0000847,C000779,Current,Active,18336.49,2018-01-23
A0000848,C000780,Premium,Closed,91863.09,2016-02-05
A0000849,C000781,Current,Active,30688.87,2018-06-02
A0000850,C000783,Salary,Dormant,11474.64,2022-04-20
A0000851,C000784,Savings,Active,28217.07,2024-02-05
A0000852,C000785,Savings,Active,306040.49,2022-01-17
A0000853,C000785,Savings,Active,535131.17,2022-04-09
A0000854,C000786,Savings,Active,177375.2,2022-08-15
A0000855,C000787,Premium,Active,72718.66,2021-07-27
A0000856,C000787,Savings,Active,69987.67,2024-08-13
A0000857,C000788,Savings,Active,36186.84,2021-06-03
A0000858,C000788,Savings,Active,42702.23,2020-06-29
A0000859,C000789,Savings,Active,23776.77,2020-03-03
A0000860,C000790,Savings,Active,15416.54,2016-12-15
A0000861,C000791,Salary,Active,212685.37,2017-03-31
A0000862,C000791,Savings,Active,84740.35,2016-07-17
A0000863,C000792,Salary,Active,81156.48,2018-07-05
A0000864,C000793,Salary,Active,5611.33,2024-07-10
A0000865,C000793,Salary,Active,9226.59,2024-11-30
A0000866,C000796,Current,Active,90395.56,2020-07-23
A0000867,C000797,Savings,Active,25338.35,2023-12-27
