application_id,customer_id,loan_id,loan_type,requested_amount,application_date,decision_date,application_status
APP0008021,C008735,L0008021,Education,241773.74,2024-08-26,2024-08-28,Approved
APP0009101,C009874,L0009101,Personal,1313303.85,2022-07-23,2022-07-31,Approved
APP0017477,C005885,L0017477,Personal,1185940.65,2021-08-30,2021-09-07,Approved
APP0008590,C006518,L0008590,Education,765108.64,2023-08-20,2023-09-02,Approved
APP0029162,C001516,,Business,576333.76,2021-05-11,2021-05-12,Rejected
APP0024516,C008812,,Mortgage,11222101.56,2022-12-04,2022-12-06,Rejected
APP0027275,C001894,,Personal,1146600.61,2021-09-29,2021-10-05,Withdrawn
APP0023873,C009662,,Mortgage,2421816.84,2024-06-19,2024-06-30,Withdrawn
APP0029364,C002005,,Personal,937749.53,2021-07-03,2021-07-08,Withdrawn
APP0001504,C000022,L0001504,Personal,369038.73,2021-10-05,2021-10-06,Approved
APP0009937,C006218,L0009937,Auto,426469.9,2023-01-19,2023-01-25,Approved
APP0010940,C009277,L0010940,Education,799931.19,2024-01-21,2024-01-27,Approved
APP0020295,C002403,L0020295,Business,3074345.38,2021-06-15,2021-07-01,Approved
APP0003950,C009072,L0003950,Education,1187038.48,2022-06-03,2022-06-16,Approved
APP0006439,C008152,L0006439,Personal,159617.52,2024-01-24,2024-02-06,Approved
APP0013620,C005170,L0013620,Education,455145.9,2022-04-09,2022-04-23,Approved
APP0014304,C009209,L0014304,Mortgage,6903672.89,2023-10-16,2023-11-02,Approved
APP0022094,C002922,,Personal,628041.41,2024-06-15,2024-06-24,Rejected
APP0015949,C002223,L0015949,Education,1666603.38,2022-12-12,2022-12-15,Approved
APP0028190,C008231,,Business,1414208.42,2023-01-08,2023-01-19,Rejected
APP0013065,C008994,L0013065,Auto,2832494.54,2023-07-10,2023-07-11,Approved
APP0013251,C009505,L0013251,Personal,1500000.0,2024-08-22,2024-09-05,Approved
APP0029167,C003094,,Auto,3151656.3,2023-12-07,2023-12-09,Rejected
APP0007744,C004971,L0007744,Personal,669119.72,2024-04-21,2024-04-27,Approved
APP0026227,C008131,,Business,2224855.19,2023-06-05,2023-06-12,Rejected
APP0007756,C000871,L0007756,Personal,161154.14,2024-10-05,2024-10-12,Approved
APP0001413,C009118,L0001413,Education,123837.49,2021-03-16,2021-03-27,Approved
APP0006529,C003534,L0006529,Education,1786985.32,2023-06-05,2023-06-09,Approved
APP0001123,C001499,L0001123,Business,8000000.0,2022-11-17,2022-11-25,Approved
APP0016334,C001995,L0016334,Auto,1850514.72,2021-01-23,2021-02-01,Approved
APP0005246,C003747,L0005246,Business,2442002.24,2022-03-16,2022-04-02,Approved
APP0012153,C008009,L0012153,Personal,876998.03,2024-05-23,2024-05-28,Approved
APP0019641,C003978,L0019641,Personal,1178717.87,2022-02-25,2022-03-03,Approved
APP0025208,C005681,,Mortgage,10883477.7,2022-09-22,2022-09-26,Rejected
APP0009434,C006774,L0009434,Mortgage,1505137.15,2022-03-18,2022-03-22,Approved
APP0007469,C006523,L0007469,Mortgage,9295526.08,2021-05-15,2021-05-20,Approved
APP0029012,C004679,,Business,1767191.99,2024-07-04,2024-07-14,Rejected
APP0011032,C000179,L0011032,Auto,2755111.88,2024-03-05,2024-03-15,Approved
APP0029443,C009369,,Personal,500366.54,2021-06-19,2021-06-20,Rejected
APP0007294,C000033,L0007294,Personal,738579.86,2023-03-08,2023-03-19,Approved
APP0012972,C009781,L0012972,Personal,1238569.24,2024-06-23,2024-07-08,Approved
APP0005347,C007616,L0005347,Auto,2308225.57,2021-09-23,2021-10-01,Approved
APP0014471,C003745,L0014471,Education,161701.87,2022-06-23,2022-06-27,Approved
APP0028812,C006740,,Auto,2983117.24,2022-07-03,2022-07-05,Rejected
APP0015963,C004989,L0015963,Education,1381888.63,2021-09-05,2021-09-07,Approved
APP0024275,C008812,,Auto,2534679.78,2021-05-30,2021-06-09,Rejected
APP0021150,C003499,L0021150,Business,777677.29,2022-05-09,2022-05-23,Approved
APP0010864,C007830,L0010864,Education,743414.94,2022-08-08,2022-08-25,Approved
APP0017755,C002747,L0017755,Mortgage,3703929.61,2023-10-27,2023-10-29,Approved
APP0004485,C008905,L0004485,Personal,920490.98,2021-08-20,2021-09-04,Approved
APP0010561,C009637,L0010561,Personal,424632.3,2024-10-01,2024-10-15,Approved
APP0024578,C003475,,Business,3524703.07,2024-03-31,2024-04-10,Rejected
APP0020327,C009233,L0020327,Business,5352772.61,2022-06-15,2022-06-16,Approved
APP0021717,C008474,L0021717,Business,5912332.77,2021-01-14,2021-01-15,Approved
APP0010599,C003125,L0010599,Business,8000000.0,2022-10-30,2022-11-13,Approved
APP0001434,C003026,L0001434,Auto,1233285.97,2021-03-11,2021-03-18,Approved
APP0005861,C003978,L0005861,Personal,857304.16,2023-03-26,2023-04-05,Approved
APP0012427,C004161,L0012427,Personal,500623.74,2022-05-07,2022-05-09,Approved
APP0010981,C001759,L0010981,Personal,265424.27,2021-04-28,2021-05-14,Approved
APP0022045,C000837,,Mortgage,11497377.93,2021-09-27,2021-09-30,Withdrawn
APP0027831,C004629,,Education,911543.36,2022-10-26,2022-11-09,Rejected
APP0023078,C008149,,Personal,598013.5,2024-05-23,2024-06-03,Rejected
APP0026377,C005933,,Mortgage,1848354.57,2022-10-17,2022-10-19,Withdrawn
APP0010407,C000001,L0010407,Personal,811619.05,2022-01-27,2022-02-09,Approved
APP0023491,C002432,,Personal,809350.81,2023-10-19,2023-10-24,Rejected
APP0019567,C003970,L0019567,Mortgage,7851548.64,2024-04-16,2024-05-02,Approved
APP0011473,C004366,L0011473,Auto,1332876.05,2021-12-29,2022-01-13,Approved
APP0012064,C003755,L0012064,Mortgage,10310673.2,2021-11-13,2021-11-15,Approved
APP0008932,C001252,L0008932,Personal,549873.49,2022-09-20,2022-10-05,Approved
APP0010969,C001065,L0010969,Personal,1089859.33,2023-10-10,2023-10-22,Approved
APP0027756,C000151,,Mortgage,11414718.69,2022-10-07,2022-10-08,Rejected
APP0026848,C001073,,Mortgage,11176981.58,2022-08-05,2022-08-15,Withdrawn
APP0001611,C002959,L0001611,Business,8000000.0,2021-03-17,2021-03-20,Approved
APP0029237,C003527,,Personal,339700.1,2022-10-10,2022-10-16,Rejected
APP0016267,C008649,L0016267,Education,601764.16,2022-08-13,2022-08-22,Approved
APP0012394,C008666,L0012394,Mortgage,7609600.64,2022-07-05,2022-07-06,Approved
APP0026840,C001342,,Mortgage,2698522.35,2022-02-04,2022-02-07,Rejected
APP0002768,C005964,L0002768,Personal,1195664.97,2021-08-07,2021-08-14,Approved
APP0012777,C002282,L0012777,Auto,3404385.84,2024-05-02,2024-05-08,Approved
APP0023177,C009232,,Personal,1181727.89,2023-10-24,2023-10-25,Rejected
APP0000217,C006073,L0000217,Auto,2932114.66,2022-03-13,2022-03-16,Approved
APP0024877,C009291,,Personal,783754.05,2024-05-08,2024-05-22,Withdrawn
APP0006166,C009705,L0006166,Business,5684164.01,2023-08-30,2023-09-01,Approved
APP0003902,C004366,L0003902,Education,973414.6,2022-02-23,2022-03-08,Approved
APP0021232,C000328,L0021232,Personal,164219.2,2023-09-15,2023-09-29,Approved
APP0024637,C008503,,Mortgage,10401065.65,2023-12-25,2024-01-05,Rejected
APP0010000,C004957,L0010000,Personal,672332.61,2024-04-22,2024-05-04,Approved
APP0014798,C008027,L0014798,Auto,1229059.53,2022-02-12,2022-02-22,Approved
APP0006088,C003973,L0006088,Auto,422942.71,2023-03-14,2023-03-17,Approved
APP0014460,C001764,L0014460,Personal,528133.17,2021-04-24,2021-04-26,Approved
APP0002857,C002117,L0002857,Personal,215523.87,2021-09-11,2021-09-26,Approved
APP0018218,C002877,L0018218,Business,1689256.33,2021-07-25,2021-08-08,Approved
APP0017042,C009710,L0017042,Mortgage,9820439.69,2023-05-12,2023-05-24,Approved
APP0012415,C005806,L0012415,Auto,941095.37,2021-07-28,2021-08-03,Approved
APP0009673,C001015,L0009673,Business,1994001.12,2024-02-01,2024-02-15,Approved
APP0000517,C007374,L0000517,Personal,255780.41,2024-03-29,2024-04-12,Approved
APP0011624,C007239,L0011624,Personal,92600.75,2022-04-12,2022-04-22,Approved
APP0008282,C008329,L0008282,Business,5095752.59,2021-04-30,2021-05-01,Approved
APP0020257,C000414,L0020257,Personal,530172.81,2024-01-28,2024-02-06,Approved
APP0012079,C009802,L0012079,Business,1248396.96,2021-03-02,2021-03-15,Approved
APP0017735,C004713,L0017735,Mortgage,6489438.92,2024-02-01,2024-02-12,Approved
APP0002158,C001174,L0002158,Personal,1195266.61,2022-08-25,2022-08-28,Approved
APP0028082,C000001,,Business,5426208.61,2022-01-20,2022-01-25,Rejected
APP0010727,C006360,L0010727,Mortgage,8283502.04,2023-02-07,2023-02-20,Approved
APP0029031,C003591,,Education,408807.99,2022-08-08,2022-08-09,Rejected
APP0003097,C007298,L0003097,Personal,65354.09,2023-04-06,2023-04-20,Approved
APP0022754,C006747,,Auto,566203.5,2021-08-12,2021-08-24,Rejected
APP0003109,C006978,L0003109,Personal,1153593.62,2023-11-02,2023-11-15,Approved
APP0010277,C004802,L0010277,Mortgage,6753898.87,2023-01-28,2023-02-02,Approved
APP0021882,C007032,L0021882,Business,2741064.04,2022-11-12,2022-11-26,Approved
APP0006428,C006059,L0006428,Personal,923389.74,2021-04-23,2021-05-02,Approved
APP0009253,C001879,L0009253,Mortgage,4546245.58,2024-01-25,2024-01-28,Approved
APP0002407,C003702,L0002407,Auto,2300771.42,2024-10-20,2024-11-03,Approved
APP0025039,C004198,,Personal,212062.9,2021-12-15,2021-12-17,Rejected
APP0014643,C008373,L0014643,Personal,1500000.0,2022-11-04,2022-11-18,Approved
APP0024744,C008146,,Business,1900331.71,2022-06-19,2022-06-28,Rejected
APP0018525,C009548,L0018525,Personal,564010.24,2022-08-13,2022-08-28,Approved
APP0013421,C003837,L0013421,Personal,1500000.0,2021-10-28,2021-11-06,Approved
APP0003399,C001077,L0003399,Mortgage,3290361.22,2021-08-21,2021-08-23,Approved
APP0008944,C002817,L0008944,Education,697221.89,2022-01-08,2022-01-12,Approved
APP0027173,C002932,,Mortgage,7323217.66,2023-01-19,2023-01-23,Rejected
APP0006940,C001336,L0006940,Personal,587050.41,2023-11-18,2023-11-19,Approved
APP0027316,C005361,,Personal,115517.97,2024-02-22,2024-03-07,Rejected
APP0028315,C004921,,Business,1224178.19,2024-07-01,2024-07-02,Rejected
APP0027775,C007871,,Education,980671.95,2021-02-14,2021-02-24,Withdrawn
APP0009817,C008203,L0009817,Personal,309792.62,2024-03-27,2024-04-06,Approved
APP0016140,C001824,L0016140,Personal,702663.36,2023-01-14,2023-01-31,Approved
APP0009419,C000567,L0009419,Education,441392.24,2024-04-24,2024-05-06,Approved
APP0012316,C009481,L0012316,Mortgage,7546240.25,2024-08-15,2024-08-21,Approved
APP0002519,C006503,L0002519,Personal,1152735.19,2022-08-11,2022-08-18,Approved
APP0029752,C009887,,Business,1545851.44,2024-06-22,2024-06-29,Rejected
APP0016602,C001160,L0016602,Personal,669970.73,2021-10-15,2021-10-27,Approved
APP0017593,C003465,L0017593,Business,3103547.14,2022-01-16,2022-01-18,Approved
APP0005101,C002903,L0005101,Mortgage,12589707.8,2024-03-05,2024-03-06,Approved
APP0009843,C005634,L0009843,Business,4007457.36,2022-03-30,2022-03-31,Approved
APP0017188,C000620,L0017188,Personal,388384.79,2021-12-08,2021-12-16,Approved
APP0007278,C000963,L0007278,Auto,2577405.36,2023-05-14,2023-05-27,Approved
APP0018773,C005292,L0018773,Personal,1100268.13,2021-02-07,2021-02-10,Approved
APP0010079,C002754,L0010079,Personal,715031.05,2021-06-22,2021-06-29,Approved
APP0021771,C001731,L0021771,Mortgage,7308005.76,2023-02-06,2023-02-15,Approved
APP0026444,C005647,,Business,4536033.35,2024-06-29,2024-06-30,Withdrawn
APP0009893,C006247,L0009893,Personal,196143.65,2021-01-16,2021-01-28,Approved
APP0006329,C005642,L0006329,Mortgage,11632525.63,2021-10-19,2021-10-29,Approved
APP0010046,C008187,L0010046,Mortgage,11334516.8,2022-04-24,2022-05-04,Approved
APP0026120,C009904,,Personal,154372.99,2021-11-29,2021-11-30,Withdrawn
APP0014330,C000137,L0014330,Auto,2504994.13,2023-09-04,2023-09-08,Approved
APP0026756,C000857,,Personal,667905.41,2023-11-18,2023-11-25,Rejected
APP0011847,C002728,L0011847,Education,124750.27,2024-07-13,2024-07-30,Approved
APP0016587,C001008,L0016587,Mortgage,13947463.57,2023-07-08,2023-07-10,Approved
APP0017551,C004078,L0017551,Auto,745463.3,2022-04-21,2022-04-28,Approved
APP0021265,C008187,L0021265,Mortgage,3111430.13,2023-01-18,2023-01-29,Approved
APP0015092,C006310,L0015092,Personal,1222408.05,2023-03-31,2023-04-08,Approved
APP0023481,C003440,,Auto,1620507.6,2022-07-07,2022-07-18,Rejected
APP0018394,C006280,L0018394,Mortgage,3693136.09,2022-08-21,2022-09-03,Approved
APP0022277,C004391,,Education,415617.27,2021-08-20,2021-08-28,Withdrawn
APP0010400,C003599,L0010400,Auto,1088437.88,2024-07-01,2024-07-08,Approved
APP0008165,C000091,L0008165,Business,6548042.25,2023-08-30,2023-09-12,Approved
APP0022501,C003697,,Mortgage,2731234.67,2022-06-29,2022-07-02,Rejected
APP0010884,C006133,L0010884,Personal,753821.64,2022-12-05,2022-12-16,Approved
APP0023087,C009785,,Education,140563.86,2024-02-22,2024-03-01,Withdrawn
APP0024673,C008830,,Mortgage,10388034.81,2024-09-20,2024-09-24,Rejected
APP0013721,C002623,L0013721,Business,1892085.07,2021-06-29,2021-06-30,Approved
APP0017847,C003868,L0017847,Personal,535261.62,2021-01-16,2021-02-02,Approved
APP0003383,C006184,L0003383,Education,1584650.88,2023-06-12,2023-06-20,Approved
APP0009846,C009962,L0009846,Personal,843227.79,2023-02-21,2023-03-10,Approved
APP0018833,C000890,L0018833,Education,1198629.0,2023-10-29,2023-10-31,Approved
APP0019341,C003593,L0019341,Business,3770456.66,2024-07-09,2024-07-24,Approved
APP0007340,C002699,L0007340,Education,1645054.59,2022-07-02,2022-07-17,Approved
APP0014369,C006482,L0014369,Education,1544170.32,2021-06-16,2021-06-23,Approved
APP0014660,C008475,L0014660,Mortgage,13461963.18,2023-06-17,2023-06-23,Approved
APP0000429,C006443,L0000429,Personal,709264.9,2022-03-16,2022-03-20,Approved
APP0016205,C000222,L0016205,Education,1692660.66,2022-10-21,2022-10-25,Approved
APP0017508,C008381,L0017508,Education,1025745.08,2022-05-04,2022-05-21,Approved
APP0000625,C008728,L0000625,Personal,1278441.14,2023-12-31,2024-01-14,Approved
APP0028356,C005398,,Personal,208931.81,2022-10-28,2022-11-01,Rejected
APP0017171,C007813,L0017171,Personal,1175356.46,2022-09-28,2022-10-07,Approved
APP0001139,C005029,L0001139,Mortgage,9277263.91,2021-05-01,2021-05-16,Approved
APP0017664,C009146,L0017664,Mortgage,6708134.12,2023-12-10,2023-12-26,Approved
APP0024512,C000511,,Personal,97948.65,2022-08-14,2022-08-18,Rejected
APP0019543,C002093,L0019543,Mortgage,6308261.68,2024-03-24,2024-03-27,Approved
APP0004409,C009453,L0004409,Education,311024.71,2023-08-12,2023-08-13,Approved
APP0017121,C002576,L0017121,Personal,476550.13,2023-01-29,2023-01-31,Approved
APP0010353,C004410,L0010353,Personal,1236949.16,2023-02-11,2023-02-13,Approved
APP0029597,C002970,,Personal,1011173.74,2023-03-01,2023-03-09,Rejected
APP0009478,C002889,L0009478,Mortgage,2612586.99,2021-02-12,2021-03-01,Approved
APP0010300,C005446,L0010300,Business,2317268.16,2022-06-20,2022-07-06,Approved
APP0002886,C006705,L0002886,Business,1990731.5,2021-04-05,2021-04-12,Approved
APP0018418,C006598,L0018418,Education,690514.22,2024-05-28,2024-06-01,Approved
APP0007501,C006229,L0007501,Personal,617488.45,2022-10-27,2022-11-12,Approved
APP0002684,C000441,L0002684,Mortgage,3485620.42,2023-01-19,2023-01-29,Approved
APP0023494,C000251,,Personal,739573.92,2021-10-25,2021-10-30,Withdrawn
APP0017173,C001403,L0017173,Auto,2593216.32,2021-06-29,2021-07-06,Approved
APP0022925,C006297,,Business,5223267.06,2023-05-19,2023-05-23,Rejected
APP0009899,C000527,L0009899,Business,990105.73,2024-02-03,2024-02-14,Approved
APP0006217,C009294,L0006217,Personal,176462.98,2023-11-16,2023-11-26,Approved
APP0020720,C004758,L0020720,Business,1894044.64,2023-10-05,2023-10-15,Approved
APP0007979,C002224,L0007979,Personal,779010.69,2024-04-23,2024-04-29,Approved
APP0011406,C001627,L0011406,Business,607408.22,2022-11-03,2022-11-10,Approved
APP0005552,C004427,L0005552,Personal,69932.73,2021-08-20,2021-09-02,Approved
APP0000739,C009457,L0000739,Mortgage,6925413.52,2023-05-25,2023-06-10,Approved
APP0028718,C006469,,Personal,609596.14,2023-02-27,2023-02-28,Withdrawn
APP0010747,C008511,L0010747,Mortgage,10201552.78,2021-03-18,2021-03-23,Approved
APP0027646,C006525,,Mortgage,6745299.15,2023-12-22,2023-12-29,Rejected
APP0007072,C000073,L0007072,Personal,369386.78,2021-11-06,2021-11-14,Approved
APP0001711,C006192,L0001711,Personal,1190922.93,2022-04-02,2022-04-11,Approved
APP0003509,C004105,L0003509,Business,2018516.76,2021-08-27,2021-08-28,Approved
APP0023163,C007181,,Mortgage,5711596.45,2022-10-20,2022-10-24,Rejected
APP0029050,C008846,,Education,189378.22,2021-01-11,2021-01-21,Rejected
APP0013805,C004221,L0013805,Personal,645378.58,2023-07-10,2023-07-12,Approved
APP0013493,C006122,L0013493,Mortgage,11650249.98,2023-06-29,2023-07-05,Approved
APP0018341,C004006,L0018341,Auto,4000000.0,2022-06-25,2022-07-08,Approved
APP0012052,C002374,L0012052,Business,1019355.86,2023-03-28,2023-04-07,Approved
APP0015956,C004218,L0015956,Auto,520937.59,2023-03-06,2023-03-13,Approved
APP0018004,C009662,L0018004,Mortgage,15000000.0,2023-11-23,2023-12-07,Approved
APP0007780,C005944,L0007780,Personal,670840.09,2022-12-04,2022-12-11,Approved
APP0009004,C001154,L0009004,Personal,1500000.0,2024-01-03,2024-01-15,Approved
APP0015747,C007398,L0015747,Personal,1500000.0,2021-09-08,2021-09-22,Approved
APP0025482,C004981,,Personal,487072.24,2024-10-01,2024-10-04,Rejected
APP0000734,C005370,L0000734,Auto,731351.04,2023-07-02,2023-07-19,Approved
APP0014199,C004182,L0014199,Personal,815263.43,2021-09-01,2021-09-17,Approved
APP0021907,C008225,L0021907,Business,5628158.57,2024-08-27,2024-08-29,Approved
APP0021045,C003598,L0021045,Auto,2137535.31,2023-02-10,2023-02-13,Approved
APP0015821,C002139,L0015821,Auto,4000000.0,2021-06-01,2021-06-04,Approved
APP0018843,C009320,L0018843,Personal,739854.41,2024-02-14,2024-02-15,Approved
APP0020245,C008350,L0020245,Personal,604133.9,2021-09-06,2021-09-07,Approved
APP0008204,C009950,L0008204,Auto,1077662.99,2024-09-16,2024-09-20,Approved
APP0028967,C004637,,Education,840324.6,2021-09-07,2021-09-10,Withdrawn
APP0010587,C001625,L0010587,Personal,452681.02,2024-03-24,2024-03-28,Approved
APP0019592,C005163,L0019592,Personal,210097.8,2023-01-26,2023-02-03,Approved
APP0020200,C009304,L0020200,Personal,978424.42,2021-05-03,2021-05-10,Approved
APP0018897,C004871,L0018897,Mortgage,6982877.32,2024-07-14,2024-07-30,Approved
APP0023629,C001630,,Education,1364658.98,2022-09-09,2022-09-10,Rejected
APP0004970,C002446,L0004970,Auto,784051.11,2023-01-16,2023-01-26,Approved
APP0012622,C009514,L0012622,Business,8000000.0,2023-02-25,2023-03-12,Approved
APP0008248,C004559,L0008248,Mortgage,10768700.13,2022-12-20,2023-01-01,Approved
APP0024383,C005889,,Education,1562641.6,2024-09-12,2024-09-24,Rejected
APP0002905,C006148,L0002905,Personal,220665.11,2024-09-10,2024-09-21,Approved
APP0020274,C008528,L0020274,Personal,609306.1,2022-01-07,2022-01-16,Approved
APP0012102,C001195,L0012102,Auto,3309738.16,2024-06-24,2024-07-01,Approved
APP0006070,C002596,L0006070,Personal,1264679.08,2024-06-18,2024-07-05,Approved
APP0012141,C002400,L0012141,Personal,1092701.96,2021-12-01,2021-12-11,Approved
APP0003699,C004684,L0003699,Personal,762228.92,2023-07-17,2023-08-01,Approved
APP0029678,C001379,,Personal,825464.05,2023-04-19,2023-04-20,Rejected
APP0001913,C006830,L0001913,Business,2489620.83,2022-08-30,2022-09-08,Approved
APP0006401,C000702,L0006401,Auto,1353950.18,2022-09-02,2022-09-10,Approved
APP0004476,C005177,L0004476,Personal,1189306.22,2022-07-19,2022-07-31,Approved
APP0023455,C006414,,Personal,722340.17,2022-11-03,2022-11-07,Rejected
APP0029218,C008856,,Auto,1344710.68,2022-04-08,2022-04-17,Rejected
APP0008346,C009135,L0008346,Business,4750385.15,2022-02-23,2022-03-12,Approved
APP0026624,C007513,,Personal,263554.6,2023-12-27,2024-01-09,Rejected
APP0026598,C005575,,Personal,524603.01,2021-05-16,2021-05-17,Withdrawn
APP0010039,C002455,L0010039,Business,2703067.5,2024-02-07,2024-02-14,Approved
APP0003264,C004232,L0003264,Personal,1045310.11,2021-07-24,2021-07-27,Approved
APP0010262,C001400,L0010262,Mortgage,5935100.35,2023-10-16,2023-10-31,Approved
APP0016983,C009637,L0016983,Personal,512496.53,2022-09-18,2022-10-04,Approved
APP0004978,C001770,L0004978,Personal,1068234.37,2021-05-29,2021-06-08,Approved
APP0011328,C001319,L0011328,Education,829476.06,2023-09-04,2023-09-13,Approved
APP0028217,C006191,,Mortgage,7862169.67,2021-04-16,2021-04-19,Rejected
APP0020347,C006425,L0020347,Business,676493.6,2024-08-29,2024-08-31,Approved
APP0004230,C007120,L0004230,Personal,245804.35,2023-02-26,2023-03-07,Approved
APP0005219,C008474,L0005219,Mortgage,10671311.04,2021-04-27,2021-05-05,Approved
