customer_id,age,gender,employment_status,annual_income,customer_segment,city,region,customer_since
C000307,23,Female,Salaried,53350.16,Mass Market,Multan,Punjab,2021-01-21
C000308,46,Female,Salaried,50453.41,Mass Market,Karachi,Sindh,2019-05-07
C000309,27,Female,Retired,33745.82,Mass Affluent,Faisalabad,Punjab,2021-01-23
C000310,59,Female,Salaried,86889.74,Mass Market,Rawalpindi,Punjab,2018-07-12
C000311,69,Male,Salaried,37645.54,Mass Market,Sukkur,Sindh,2016-10-17
C000312,36,Male,Salaried,63711.46,Mass Market,Multan,Punjab,2019-04-04
C000313,42,Male,Salaried,258927.82,Mass Affluent,Faisalabad,Punjab,2023-05-01
C000314,21,Female,Salaried,949843.24,Premium,Rawalpindi,Punjab,2016-08-01
C000315,50,Female,Retired,65323.87,Mass Affluent,Sialkot,Punjab,2020-06-07
C000316,21,Female,Salaried,307874.31,Affluent,Sialkot,Punjab,2017-09-06
C000317,24,Male,Student,18691.14,Mass Market,Sialkot,Punjab,2017-08-23
C000318,40,Male,Self-Employed,42599.04,Mass Market,Hyderabad,Sindh,2021-12-31
C000319,45,Male,Self-Employed,567531.2,Premium,Lahore,Punjab,2015-03-06
C000320,23,Female,Salaried,74649.01,Mass Market,Islamabad,Islamabad Capital,2019-07-23
C000321,33,Female,Salaried,150750.5,Mass Affluent,Turbat,Balochistan,2019-03-18
C000322,21,Female,Student,46849.98,Mass Affluent,Karachi,Sindh,2023-09-06
C000323,36,Male,Business Owner,95375.32,Mass Market,Rawalpindi,Punjab,2015-05-30
C000324,30,Male,Salaried,122403.23,Mass Affluent,Larkana,Sindh,2023-06-10
C000325,32,Male,Retired,99303.53,Mass Market,Peshawar,Khyber Pakhtunkhwa,2023-11-07
C000326,46,Male,Business Owner,29157.07,Mass Market,Larkana,Sindh,2016-12-13
C000327,42,Male,Salaried,141415.13,Mass Market,Peshawar,Khyber Pakhtunkhwa,2020-07-17
C000328,45,Female,Self-Employed,51268.78,Mass Market,Hyderabad,Sindh,2022-04-25
C000329,38,Female,Business Owner,76860.16,Mass Market,Sukkur,Sindh,2023-11-13
C000330,47,Female,Business Owner,239192.64,Affluent,Multan,Punjab,2018-01-29
C000331,39,Male,Salaried,50805.33,Mass Market,Mardan,Khyber Pakhtunkhwa,2017-06-21
C000332,34,Male,Salaried,255885.19,Affluent,Gujranwala,Punjab,2018-06-13
C000333,45,Male,Salaried,80995.16,Mass Affluent,Sukkur,Sindh,2017-08-21
C000334,34,Male,Salaried,23379.6,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2020-05-11
C000335,35,Male,Salaried,93226.01,Mass Market,Faisalabad,Punjab,2023-05-22
C000336,51,Male,Self-Employed,344521.53,Affluent,Karachi,Sindh,2019-07-16
C000337,50,Female,Self-Employed,91790.57,Mass Affluent,Gujranwala,Punjab,2022-04-20
C000338,36,Female,Salaried,332458.68,Affluent,Abbottabad,Khyber Pakhtunkhwa,2023-06-01
C000339,49,Female,Self-Employed,82059.08,Mass Market,Sialkot,Punjab,2023-10-02
C000340,25,Male,Salaried,99901.7,Mass Affluent,Turbat,Balochistan,2023-02-23
C000341,36,Male,Salaried,152023.74,Mass Affluent,Lahore,Punjab,2018-04-05
C000342,31,Male,Business Owner,916293.66,Premium,Islamabad,Islamabad Capital,2019-01-11
C000343,39,Female,Student,45561.78,Mass Market,Mardan,Khyber Pakhtunkhwa,2017-05-19
C000344,47,Male,Salaried,342916.11,Affluent,Karachi,Sindh,2022-06-09
C000345,45,Male,Student,15099.17,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2020-05-30
C000346,44,Male,Student,29779.5,Affluent,Abbottabad,Khyber Pakhtunkhwa,2023-03-23
C000347,41,Male,Self-Employed,160646.75,Mass Affluent,Islamabad,Islamabad Capital,2023-01-05
C000348,37,Male,Unemployed,23028.28,Mass Affluent,Rawalpindi,Punjab,2021-07-06
C000349,52,Male,Salaried,53633.44,Mass Market,Larkana,Sindh,2023-10-20
C000350,22,Male,Salaried,604063.43,Affluent,Lahore,Punjab,2021-04-12
C000351,32,Female,Student,40915.13,Mass Market,Larkana,Sindh,2016-06-07
C000352,44,Male,Salaried,74969.4,Mass Market,Sialkot,Punjab,2020-01-28
C000353,56,Male,Salaried,118741.62,Mass Affluent,Sukkur,Sindh,2021-07-03
C000354,35,Female,Salaried,196058.68,Mass Affluent,Larkana,Sindh,2021-03-24
C000355,36,Female,Salaried,92203.6,Mass Market,Karachi,Sindh,2018-08-19
C000356,25,Male,Salaried,128885.02,Mass Affluent,Sukkur,Sindh,2016-05-02
C000357,33,Female,Salaried,51407.05,Mass Market,Swat,Khyber Pakhtunkhwa,2019-03-01
C000358,47,Male,Unemployed,11786.24,Mass Affluent,Abbottabad,Khyber Pakhtunkhwa,2016-11-08
C000359,56,Female,Salaried,67435.77,Mass Affluent,Karachi,Sindh,2022-02-06
C000360,36,Female,Business Owner,135063.74,Mass Affluent,Hyderabad,Sindh,2018-04-23
C000361,30,Male,Salaried,288686.17,Affluent,Quetta,Balochistan,2023-11-21
C000362,40,Male,Salaried,95335.7,Mass Affluent,Gujranwala,Punjab,2023-06-28
C000363,21,Female,Retired,105904.62,Mass Market,Lahore,Punjab,2022-04-16
C000364,53,Female,Salaried,140600.56,Mass Affluent,Rawalpindi,Punjab,2017-09-08
C000365,25,Female,Salaried,68083.94,Mass Market,Larkana,Sindh,2018-01-29
C000366,42,Male,Student,30945.53,Mass Market,Lahore,Punjab,2016-02-27
C000367,42,Male,Salaried,89242.54,Mass Affluent,Mardan,Khyber Pakhtunkhwa,2015-10-25
C000368,46,Female,Salaried,69764.02,Mass Market,Karachi,Sindh,2019-03-02
C000369,42,Male,Unemployed,41519.04,Mass Market,Lahore,Punjab,2017-12-13
C000370,39,Male,Salaried,868056.72,Premium,Gwadar,Balochistan,2018-01-19
C000371,44,Male,Self-Employed,41426.16,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2021-07-02
C000372,48,Male,Salaried,92890.54,Mass Market,Multan,Punjab,2023-11-29
C000373,59,Male,Salaried,106499.4,Mass Market,Sialkot,Punjab,2015-02-23
C000374,27,Female,Salaried,62705.83,Mass Market,Multan,Punjab,2018-06-26
C000375,21,Male,Business Owner,151552.27,Mass Affluent,Multan,Punjab,2017-02-19
C000376,22,Male,Salaried,175109.87,Mass Affluent,Gujranwala,Punjab,2020-01-25
C000377,21,Female,Student,33590.84,Mass Affluent,Quetta,Balochistan,2016-09-06
C000378,26,Male,Business Owner,49877.2,Mass Market,Hyderabad,Sindh,2023-09-08
C000379,24,Female,Self-Employed,139426.81,Mass Affluent,Sialkot,Punjab,2020-08-02
C000380,34,Female,Salaried,129614.48,Mass Market,Mardan,Khyber Pakhtunkhwa,2023-01-06
C000381,48,Male,Self-Employed,82517.8,Mass Affluent,Sukkur,Sindh,2020-09-12
C000382,46,Female,Business Owner,242225.66,Mass Affluent,Gwadar,Balochistan,2023-02-14
C000383,32,Female,Salaried,55752.29,Mass Market,Mardan,Khyber Pakhtunkhwa,2018-02-05
C000384,33,Male,Student,16899.44,Mass Affluent,Karachi,Sindh,2022-02-16
C000385,61,Female,Salaried,206518.77,Mass Affluent,Gujranwala,Punjab,2018-05-01
C000386,46,Male,Retired,37925.25,Mass Market,Islamabad,Islamabad Capital,2018-04-05
C000387,41,Female,Retired,56786.95,Mass Affluent,Peshawar,Khyber Pakhtunkhwa,2018-08-25
C000388,40,Female,Salaried,202378.22,Mass Affluent,Islamabad,Islamabad Capital,2021-12-18
C000389,36,Female,Salaried,42293.26,Mass Market,Multan,Punjab,2022-02-20
C000390,61,Male,Self-Employed,49065.03,Mass Market,Swat,Khyber Pakhtunkhwa,2020-05-20
C000391,37,Female,Self-Employed,77758.23,Mass Affluent,Hyderabad,Sindh,2017-04-25
C000392,41,Male,Student,23510.96,Affluent,Rawalpindi,Punjab,2018-04-07
C000393,21,Female,Salaried,161148.08,Mass Affluent,Karachi,Sindh,2019-11-05
C000394,32,Male,Self-Employed,140913.99,Mass Affluent,Hyderabad,Sindh,2019-10-12
C000395,33,Male,Retired,124585.78,Mass Affluent,Gujranwala,Punjab,2019-03-12
C000396,44,Female,Unemployed,34728.38,Mass Market,Karachi,Sindh,2022-10-11
C000397,30,Male,Salaried,56967.04,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2015-03-01
C000398,40,Female,Unemployed,10836.89,Mass Market,Multan,Punjab,2015-08-04
C000399,32,Male,Salaried,435111.9,Affluent,Larkana,Sindh,2016-12-06
C000400,27,Male,Self-Employed,210174.77,Mass Affluent,Karachi,Sindh,2023-02-01
C000401,26,Female,Salaried,331114.39,Affluent,Sialkot,Punjab,2016-07-08
C000402,37,Female,Self-Employed,78449.71,Mass Market,Turbat,Balochistan,2021-05-22
C000403,40,Male,Salaried,73922.89,Mass Market,Mardan,Khyber Pakhtunkhwa,2023-08-16
C000404,37,Female,Salaried,89282.63,Mass Affluent,Multan,Punjab,2017-12-10
C000405,30,Male,Salaried,37761.4,Mass Market,Islamabad,Islamabad Capital,2022-09-08
C000406,37,Female,Retired,131429.26,Mass Market,Gwadar,Balochistan,2018-08-15
C000407,35,Female,Self-Employed,120444.2,Mass Affluent,Faisalabad,Punjab,2019-06-05
C000408,28,Male,Business Owner,144426.84,Mass Affluent,Mardan,Khyber Pakhtunkhwa,2018-11-20
C000409,40,Male,Business Owner,123676.47,Mass Affluent,Sialkot,Punjab,2017-09-01
C000410,59,Male,Salaried,31409.3,Mass Market,Islamabad,Islamabad Capital,2018-11-24
C000411,37,Female,Salaried,26888.83,Mass Market,Karachi,Sindh,2016-05-23
C000412,23,Male,Salaried,79405.54,Mass Market,Sukkur,Sindh,2015-03-09
C000413,55,Male,Salaried,46641.2,Mass Market,Faisalabad,Punjab,2017-10-15
C000414,53,Male,Retired,37016.26,Mass Market,Turbat,Balochistan,2016-08-17
C000415,55,Female,Salaried,48536.41,Mass Market,Gujranwala,Punjab,2018-09-05
C000416,39,Female,Business Owner,441771.59,Premium,Lahore,Punjab,2018-12-03
C000417,30,Male,Student,49710.14,Mass Market,Gujranwala,Punjab,2020-03-26
C000418,29,Male,Retired,38952.14,Mass Market,Swat,Khyber Pakhtunkhwa,2015-10-26
C000419,52,Male,Salaried,54787.79,Mass Market,Multan,Punjab,2021-06-14
C000420,57,Female,Retired,72044.79,Mass Affluent,Turbat,Balochistan,2016-04-06
C000421,29,Female,Self-Employed,80366.45,Mass Market,Karachi,Sindh,2017-01-29
C000422,21,Female,Self-Employed,67669.73,Mass Market,Sialkot,Punjab,2023-05-10
C000423,39,Male,Business Owner,81379.31,Mass Market,Gujranwala,Punjab,2022-08-25
C000424,29,Male,Salaried,60327.14,Mass Market,Multan,Punjab,2020-02-04
C000425,31,Male,Business Owner,218281.23,Mass Affluent,Larkana,Sindh,2017-02-23
C000426,36,Female,Self-Employed,82042.94,Mass Market,Swat,Khyber Pakhtunkhwa,2023-02-19
C000427,44,Female,Business Owner,86296.84,Mass Market,Gujranwala,Punjab,2023-11-25
C000428,30,Male,Student,48044.67,Mass Affluent,Mardan,Khyber Pakhtunkhwa,2020-11-04
C000429,40,Male,Self-Employed,66312.42,Mass Market,Lahore,Punjab,2017-04-26
C000430,38,Male,Salaried,64730.06,Mass Affluent,Peshawar,Khyber Pakhtunkhwa,2018-03-15
C000431,21,Male,Salaried,102179.73,Mass Market,Gwadar,Balochistan,2015-02-12
C000432,45,Female,Student,24174.48,Mass Affluent,Swat,Khyber Pakhtunkhwa,2022-04-19
C000433,34,Male,Self-Employed,49906.83,Mass Market,Larkana,Sindh,2023-08-29
C000434,25,Female,Student,17439.84,Mass Market,Swat,Khyber Pakhtunkhwa,2020-03-14
C000435,31,Female,Salaried,59178.68,Mass Market,Lahore,Punjab,2019-11-20
C000436,41,Male,Self-Employed,564429.68,Premium,Faisalabad,Punjab,2019-09-26
C000437,40,Male,Student,49785.37,Mass Market,Gujranwala,Punjab,2017-07-07
C000438,46,Male,Business Owner,388113.98,Affluent,Sukkur,Sindh,2015-10-29
C000439,44,Female,Salaried,230263.01,Affluent,Abbottabad,Khyber Pakhtunkhwa,2017-09-19
C000440,26,Male,Salaried,31854.42,Mass Market,Larkana,Sindh,2016-11-05
C000441,21,Female,Student,45166.83,Mass Market,Peshawar,Khyber Pakhtunkhwa,2021-12-18
C000442,40,Female,Business Owner,40624.38,Mass Market,Sialkot,Punjab,2015-05-14
C000443,46,Female,Salaried,376865.88,Premium,Abbottabad,Khyber Pakhtunkhwa,2022-10-07
C000444,37,Female,Self-Employed,148414.28,Mass Affluent,Gujranwala,Punjab,2015-10-08
C000445,46,Male,Salaried,123033.24,Mass Affluent,Faisalabad,Punjab,2019-09-15
C000446,28,Female,Salaried,60396.34,Mass Market,Hyderabad,Sindh,2023-01-07
C000447,35,Female,Salaried,195234.09,Affluent,Islamabad,Islamabad Capital,2017-06-20
C000448,29,Male,Salaried,63568.42,Mass Market,Sukkur,Sindh,2022-02-12
C000449,47,Male,Student,54780.86,Mass Market,Gujranwala,Punjab,2015-11-12
C000450,29,Male,Salaried,58020.16,Mass Market,Sukkur,Sindh,2016-12-29
C000451,62,Male,Business Owner,82256.18,Mass Market,Lahore,Punjab,2023-03-06
C000452,33,Male,Salaried,243696.88,Affluent,Quetta,Balochistan,2017-03-06
C000453,48,Male,Salaried,153871.69,Mass Affluent,Hyderabad,Sindh,2020-12-09
C000454,34,Female,Salaried,28307.76,Mass Market,Rawalpindi,Punjab,2019-05-30
C000455,54,Male,Salaried,27457.86,Mass Market,Multan,Punjab,2016-08-03
C000456,53,Male,Business Owner,147214.8,Mass Affluent,Gujranwala,Punjab,2017-12-21
C000457,35,Male,Retired,105194.07,Mass Affluent,Islamabad,Islamabad Capital,2020-05-25
C000458,42,Male,Business Owner,54806.88,Mass Market,Karachi,Sindh,2019-12-29
C000459,53,Female,Business Owner,135574.83,Mass Market,Peshawar,Khyber Pakhtunkhwa,2022-06-13
C000460,42,Male,Student,15549.63,Mass Affluent,Larkana,Sindh,2016-12-13
C000461,29,Male,Business Owner,482681.88,Premium,Sukkur,Sindh,2019-04-07
C000462,40,Male,Self-Employed,137108.05,Mass Affluent,Sialkot,Punjab,2018-08-31
C000463,31,Male,Business Owner,71579.38,Mass Market,Islamabad,Islamabad Capital,2016-08-01
C000464,41,Female,Salaried,104131.18,Mass Affluent,Gujranwala,Punjab,2023-03-30
C000465,30,Male,Salaried,40117.95,Mass Market,Hyderabad,Sindh,2017-08-21
C000466,43,Female,Business Owner,354422.42,Affluent,Hyderabad,Sindh,2019-02-18
C000467,21,Male,Business Owner,63116.11,Mass Market,Larkana,Sindh,2020-11-02
C000468,27,Female,Salaried,52635.38,Mass Market,Islamabad,Islamabad Capital,2016-06-29
C000469,30,Male,Retired,104829.33,Mass Market,Sialkot,Punjab,2019-10-13
C000470,37,Male,Salaried,56970.43,Mass Market,Hyderabad,Sindh,2015-07-19
C000471,22,Male,Business Owner,56897.0,Mass Market,Faisalabad,Punjab,2018-11-03
C000472,29,Male,Unemployed,38432.76,Mass Affluent,Hyderabad,Sindh,2023-10-06
C000473,48,Male,Salaried,95157.41,Mass Affluent,Sialkot,Punjab,2019-08-05
C000474,49,Female,Retired,35459.82,Affluent,Lahore,Punjab,2023-09-30
C000475,21,Female,Student,18513.28,Mass Market,Rawalpindi,Punjab,2021-09-01
C000476,33,Female,Business Owner,60735.69,Mass Market,Multan,Punjab,2017-08-05
C000477,53,Male,Retired,109695.91,Mass Market,Sialkot,Punjab,2023-12-26
C000478,43,Male,Self-Employed,85914.06,Mass Market,Hyderabad,Sindh,2021-05-18
C000479,43,Female,Salaried,60421.94,Mass Market,Sukkur,Sindh,2015-04-08
C000480,45,Male,Business Owner,186803.18,Affluent,Rawalpindi,Punjab,2022-02-06
C000481,28,Male,Salaried,1155233.56,Premium,Sialkot,Punjab,2019-08-26
C000482,41,Female,Salaried,60960.47,Mass Market,Lahore,Punjab,2023-10-10
C000483,44,Male,Salaried,78271.06,Mass Affluent,Sukkur,Sindh,2021-01-17
C000484,40,Female,Salaried,236225.86,Mass Affluent,Gujranwala,Punjab,2016-02-19
C000485,35,Male,Business Owner,100403.24,Mass Market,Sialkot,Punjab,2018-08-22
C000486,38,Female,Retired,123916.31,Mass Affluent,Gujranwala,Punjab,2021-11-27
C000487,26,Male,Unemployed,21066.59,Mass Market,Hyderabad,Sindh,2020-02-22
C000488,46,Female,Salaried,50423.71,Mass Market,Faisalabad,Punjab,2015-04-25
C000489,23,Male,Self-Employed,304829.78,Premium,Sukkur,Sindh,2015-06-25
C000490,30,Male,Self-Employed,147071.04,Mass Affluent,Larkana,Sindh,2017-07-14
C000491,46,Female,Salaried,82723.18,Mass Market,Karachi,Sindh,2017-07-10
C000492,42,Male,Self-Employed,77012.08,Mass Market,Sukkur,Sindh,2020-02-04
C000493,34,Male,Salaried,283506.78,Affluent,Sukkur,Sindh,2018-05-24
C000494,21,Male,Retired,116907.7,Mass Market,Rawalpindi,Punjab,2017-07-19
C000495,38,Male,Salaried,181882.01,Affluent,Abbottabad,Khyber Pakhtunkhwa,2018-08-27
C000496,32,Female,Student,20033.68,Affluent,Sukkur,Sindh,2016-09-05
C000497,44,Female,Student,33312.26,Mass Market,Larkana,Sindh,2021-02-17
C000498,33,Male,Business Owner,101124.41,Mass Affluent,Larkana,Sindh,2015-05-30
C000499,21,Male,Salaried,104475.49,Mass Affluent,Faisalabad,Punjab,2023-02-13
C000500,24,Male,Salaried,101619.83,Mass Affluent,Sukkur,Sindh,2021-11-19
C000501,34,Female,Unemployed,35675.04,Mass Market,Mardan,Khyber Pakhtunkhwa,2015-07-20
C000502,40,Male,Salaried,54948.45,Mass Market,Turbat,Balochistan,2020-11-14
C000503,26,Male,Salaried,63029.81,Mass Market,Turbat,Balochistan,2019-01-16
C000504,31,Male,Unemployed,15362.49,Mass Affluent,Karachi,Sindh,2020-04-05
C000505,48,Female,Business Owner,138496.37,Mass Affluent,Larkana,Sindh,2018-07-31
C000506,51,Female,Business Owner,85898.99,Mass Affluent,Peshawar,Khyber Pakhtunkhwa,2017-09-07
C000507,42,Female,Salaried,171721.65,Mass Affluent,Sialkot,Punjab,2023-09-06
C000508,36,Female,Salaried,78883.43,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2016-08-20
C000509,32,Female,Student,28747.02,Mass Market,Karachi,Sindh,2021-05-08
C000510,45,Female,Salaried,101559.98,Mass Affluent,Lahore,Punjab,2019-07-20
C000511,36,Male,Salaried,146315.48,Mass Affluent,Sialkot,Punjab,2023-08-04
C000512,49,Male,Salaried,92779.76,Mass Affluent,Mardan,Khyber Pakhtunkhwa,2019-04-13
C000513,50,Male,Self-Employed,60792.71,Mass Market,Faisalabad,Punjab,2019-07-12
C000514,44,Female,Salaried,56636.56,Mass Market,Sialkot,Punjab,2022-12-14
C000515,34,Male,Student,42195.16,Affluent,Sialkot,Punjab,2020-08-24
C000516,34,Male,Salaried,37639.9,Mass Market,Rawalpindi,Punjab,2019-01-18
C000517,21,Female,Salaried,21775.09,Mass Market,Gujranwala,Punjab,2022-09-08
C000518,38,Male,Unemployed,20801.82,Mass Affluent,Mardan,Khyber Pakhtunkhwa,2022-08-05
C000519,38,Female,Unemployed,40343.86,Mass Affluent,Multan,Punjab,2015-05-01
C000520,24,Female,Business Owner,212437.02,Affluent,Mardan,Khyber Pakhtunkhwa,2017-01-29
C000521,65,Female,Retired,144590.76,Affluent,Abbottabad,Khyber Pakhtunkhwa,2023-04-29
C000522,45,Female,Salaried,92187.47,Mass Affluent,Rawalpindi,Punjab,2023-03-25
C000523,30,Male,Salaried,40031.99,Mass Market,Rawalpindi,Punjab,2019-04-14
C000524,62,Male,Salaried,86510.53,Mass Market,Hyderabad,Sindh,2018-04-24
C000525,34,Male,Salaried,274883.78,Affluent,Gujranwala,Punjab,2023-08-26
C000526,48,Male,Business Owner,90289.09,Mass Market,Sialkot,Punjab,2015-05-15
C000527,40,Female,Student,42829.9,Premium,Islamabad,Islamabad Capital,2015-01-31
C000528,34,Female,Salaried,185007.92,Mass Affluent,Islamabad,Islamabad Capital,2020-09-22
C000529,35,Female,Salaried,53491.86,Mass Market,Peshawar,Khyber Pakhtunkhwa,2015-11-05
C000530,55,Female,Unemployed,36948.81,Mass Market,Faisalabad,Punjab,2016-10-09
C000531,49,Female,Self-Employed,155477.71,Mass Affluent,Sukkur,Sindh,2015-09-03
C000532,38,Female,Salaried,44612.43,Mass Market,Hyderabad,Sindh,2023-05-25
C000533,21,Male,Salaried,75915.54,Mass Market,Lahore,Punjab,2015-07-04
C000534,42,Male,Salaried,131345.58,Mass Affluent,Sukkur,Sindh,2023-03-26
C000535,25,Male,Salaried,55556.01,Mass Market,Rawalpindi,Punjab,2016-03-15
C000536,45,Female,Salaried,62229.72,Mass Market,Multan,Punjab,2023-01-23
C000537,31,Female,Self-Employed,172951.18,Mass Affluent,Hyderabad,Sindh,2017-12-30
C000538,32,Female,Salaried,58141.5,Mass Affluent,Multan,Punjab,2018-10-31
C000539,32,Male,Self-Employed,52509.14,Mass Market,Rawalpindi,Punjab,2016-03-16
C000540,50,Female,Salaried,362928.0,Affluent,Mardan,Khyber Pakhtunkhwa,2017-07-09
C000541,21,Female,Salaried,307697.13,Affluent,Islamabad,Islamabad Capital,2016-04-21
C000542,47,Male,Salaried,39107.72,Mass Market,Karachi,Sindh,2016-11-21
C000543,43,Male,Student,55521.43,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2019-01-18
C000544,38,Female,Business Owner,248113.57,Mass Affluent,Islamabad,Islamabad Capital,2019-05-17
C000545,34,Male,Salaried,55882.62,Mass Market,Multan,Punjab,2020-08-21
C000546,44,Female,Salaried,497765.17,Affluent,Hyderabad,Sindh,2023-04-02
C000547,34,Male,Self-Employed,175848.05,Mass Affluent,Faisalabad,Punjab,2015-05-28
C000548,34,Male,Salaried,44379.22,Mass Market,Faisalabad,Punjab,2017-06-16
C000549,40,Male,Business Owner,50248.95,Mass Affluent,Abbottabad,Khyber Pakhtunkhwa,2020-03-02
C000550,58,Male,Unemployed,33968.8,Mass Affluent,Sukkur,Sindh,2019-03-26
C000551,22,Female,Salaried,276065.32,Affluent,Hyderabad,Sindh,2020-03-27
C000552,45,Male,Self-Employed,71207.3,Mass Market,Gujranwala,Punjab,2017-08-23
C000553,37,Male,Self-Employed,183580.95,Affluent,Multan,Punjab,2017-11-20
C000554,37,Female,Self-Employed,64198.96,Mass Market,Turbat,Balochistan,2021-05-24
C000555,22,Male,Salaried,139078.48,Mass Affluent,Rawalpindi,Punjab,2016-09-11
C000556,21,Male,Self-Employed,407260.0,Affluent,Multan,Punjab,2015-10-05
C000557,43,Female,Salaried,53397.18,Mass Market,Multan,Punjab,2020-09-09
C000558,25,Female,Business Owner,70993.84,Mass Market,Sukkur,Sindh,2020-02-07
C000559,50,Female,Self-Employed,145058.99,Mass Affluent,Sukkur,Sindh,2022-01-11
C000560,28,Male,Salaried,390533.03,Affluent,Hyderabad,Sindh,2020-11-23
C000561,45,Male,Unemployed,36612.62,Mass Market,Lahore,Punjab,2017-07-22
C000562,33,Female,Student,15850.52,Mass Market,Gujranwala,Punjab,2019-04-08
C000563,32,Female,Self-Employed,118810.11,Mass Affluent,Swat,Khyber Pakhtunkhwa,2019-08-03
C000564,29,Female,Unemployed,38479.22,Mass Market,Hyderabad,Sindh,2015-11-27
C000565,44,Male,Student,25179.1,Mass Affluent,Sukkur,Sindh,2015-11-21
C000566,47,Female,Salaried,33827.75,Mass Market,Sukkur,Sindh,2023-09-20
C000567,36,Female,Self-Employed,48228.89,Mass Market,Swat,Khyber Pakhtunkhwa,2022-01-13
C000568,46,Female,Self-Employed,268040.01,Affluent,Faisalabad,Punjab,2022-05-24
C000569,39,Male,Self-Employed,62215.69,Mass Market,Rawalpindi,Punjab,2020-12-17
C000570,24,Male,Retired,33850.57,Affluent,Sukkur,Sindh,2022-08-27
C000571,43,Male,Salaried,66765.69,Mass Affluent,Multan,Punjab,2018-11-08
C000572,36,Female,Salaried,92164.56,Mass Market,Mardan,Khyber Pakhtunkhwa,2016-06-18
C000573,21,Female,Salaried,55829.0,Mass Market,Sukkur,Sindh,2020-06-11
C000574,35,Male,Business Owner,59944.54,Mass Market,Swat,Khyber Pakhtunkhwa,2015-06-22
C000575,21,Male,Salaried,78327.36,Mass Affluent,Abbottabad,Khyber Pakhtunkhwa,2023-08-05
C000576,25,Female,Salaried,129782.64,Mass Affluent,Hyderabad,Sindh,2020-06-28
