payment_id,loan_id,payment_date,payment_amount,payment_status,days_late
P00000501,L0000029,2022-07-02,21277.7,Paid,0
P00000502,L0000029,2022-08-05,22611.02,Late,3
P00000503,L0000029,2022-09-08,20331.34,Paid,0
P00000504,L0000029,2022-10-12,22967.1,Late,3
P00000505,L0000029,2022-11-14,21784.5,Paid,0
P00000506,L0000029,2022-12-18,23022.09,Paid,0
P00000507,L0000029,2023-01-21,20820.23,Paid,0
P00000508,L0000029,2023-02-24,20566.15,Paid,0
P00000509,L0000029,2023-03-30,21524.58,Paid,0
P00000510,L0000029,2023-05-02,23690.25,Paid,0
P00000511,L0000029,2023-06-05,23644.77,Paid,0
P00000512,L0000029,2023-07-09,23081.17,Paid,0
P00000513,L0000029,2023-08-12,20881.25,Paid,0
P00000514,L0000029,2023-09-15,23261.04,Paid,0
P00000515,L0000029,2023-10-18,20000.3,Paid,0
P00000516,L0000029,2023-11-21,21121.3,Paid,0
P00000517,L0000029,2023-12-25,21853.16,Late,1
P00000518,L0000029,2024-01-28,22079.53,Paid,0
P00000519,L0000029,2024-03-01,23916.02,Late,5
P00000520,L0000029,2024-04-04,20974.18,Paid,0
P00000521,L0000029,2024-05-08,21237.73,Paid,0
P00000522,L0000029,2024-06-11,22845.48,Paid,0
P00000523,L0000029,2024-07-15,21919.48,Paid,0
P00000524,L0000029,2024-08-17,20723.03,Paid,0
P00000525,L0000029,2024-09-20,20110.82,Paid,0
P00000526,L0000029,2024-10-24,21854.2,Paid,0
P00000527,L0000029,2024-11-27,22060.23,Paid,0
P00000528,L0000029,2024-12-31,23932.23,Paid,0
P00000529,L0000030,2023-02-11,43559.13,Late,2
P00000530,L0000030,2023-03-19,43173.6,Paid,0
P00000531,L0000030,2023-04-24,39868.24,Paid,0
P00000532,L0000030,2023-05-30,45815.9,Paid,0
P00000533,L0000030,2023-07-06,46433.24,Paid,0
P00000534,L0000030,2023-08-11,40317.96,Paid,0
P00000535,L0000030,2023-09-16,44352.2,Paid,0
P00000536,L0000030,2023-10-22,43733.32,Paid,0
P00000537,L0000030,2023-11-28,42105.16,Paid,0
P00000538,L0000030,2024-01-03,46655.18,Paid,0
P00000539,L0000030,2024-02-08,42748.59,Paid,0
P00000540,L0000030,2024-03-15,46293.45,Paid,0
P00000541,L0000030,2024-04-21,43000.66,Paid,0
P00000542,L0000030,2024-05-27,41189.14,Paid,0
P00000543,L0000030,2024-07-02,41755.1,Paid,0
P00000544,L0000030,2024-08-07,40685.92,Paid,0
P00000545,L0000030,2024-09-13,42629.79,Paid,0
P00000546,L0000030,2024-10-19,45360.14,Paid,0
P00000547,L0000030,2024-11-24,44381.11,Paid,0
P00000548,L0000030,2024-12-31,42258.63,Paid,0
P00000549,L0000031,2023-07-12,62330.75,Paid,0
P00000550,L0000031,2023-08-25,62116.97,Paid,0
P00000551,L0000031,2023-10-09,66075.51,Paid,0
P00000552,L0000031,2023-11-23,62830.23,Paid,0
P00000553,L0000031,2024-01-07,68460.55,Paid,0
P00000554,L0000031,2024-02-21,62972.62,Paid,0
P00000555,L0000031,2024-04-06,62184.88,Paid,0
P00000556,L0000031,2024-05-20,67440.39,Paid,0
P00000557,L0000031,2024-07-04,62680.08,Paid,0
P00000558,L0000031,2024-08-18,61284.45,Paid,0
P00000559,L0000031,2024-10-02,60813.4,Paid,0
P00000560,L0000031,2024-11-16,57857.95,Paid,0
P00000561,L0000031,2024-12-31,59068.93,Paid,0
P00000562,L0000032,2022-10-24,115510.61,Paid,1
P00000563,L0000032,2022-11-23,123632.63,Paid,2
P00000564,L0000032,2022-12-24,121302.53,Paid,0
P00000565,L0000032,2023-01-24,110384.06,Paid,0
P00000566,L0000032,2023-02-23,106534.82,Paid,0
P00000567,L0000032,2023-03-26,106699.6,Paid,0
P00000568,L0000032,2023-04-26,105729.67,Paid,0
P00000569,L0000032,2023-05-26,119984.11,Paid,0
P00000570,L0000032,2023-06-26,110322.2,Paid,0
P00000571,L0000032,2023-07-27,106575.04,Paid,1
P00000572,L0000032,2023-08-26,112256.07,Paid,2
P00000573,L0000032,2023-09-26,109810.28,Paid,0
P00000574,L0000032,2023-10-27,107448.09,Paid,2
P00000575,L0000032,2023-11-27,110383.32,Paid,1
P00000576,L0000032,2023-12-27,123923.25,Paid,0
P00000577,L0000032,2024-01-27,120436.04,Paid,0
P00000578,L0000032,2024-02-27,114854.35,Paid,1
P00000579,L0000032,2024-03-28,116825.38,Paid,2
P00000580,L0000032,2024-04-28,120274.44,Paid,0
P00000581,L0000032,2024-05-29,112067.02,Paid,1
P00000582,L0000032,2024-06-28,115618.29,Paid,2
P00000583,L0000032,2024-07-29,120663.8,Paid,2
P00000584,L0000032,2024-08-29,121639.06,Paid,2
P00000585,L0000032,2024-09-29,108489.83,Paid,2
P00000586,L0000033,2023-04-27,0.0,Missed,50
P00000587,L0000033,2023-06-13,71903.01,Late,59
P00000588,L0000033,2023-07-30,69423.66,Late,55
P00000589,L0000033,2023-09-15,78180.33,Paid,0
P00000590,L0000033,2023-11-01,75527.04,Paid,0
P00000591,L0000033,2023-12-19,0.0,Missed,51
P00000592,L0000033,2024-02-04,78193.0,Late,40
P00000593,L0000033,2024-03-22,74480.27,Paid,0
P00000594,L0000033,2024-05-08,69937.25,Paid,0
P00000595,L0000033,2024-06-25,79004.03,Paid,0
P00000596,L0000033,2024-08-11,75545.78,Late,44
P00000597,L0000033,2024-09-27,66369.27,Paid,0
P00000598,L0000033,2024-11-13,0.0,Missed,39
P00000599,L0000033,2024-12-31,78751.25,Late,10
P00000600,L0000034,2024-04-15,57358.26,Paid,0
P00000601,L0000034,2024-05-17,57978.79,Paid,0
P00000602,L0000034,2024-06-19,60583.66,Paid,0
P00000603,L0000034,2024-07-21,56617.8,Late,2
P00000604,L0000034,2024-08-23,62519.22,Paid,0
P00000605,L0000034,2024-09-24,60216.96,Paid,0
P00000606,L0000034,2024-10-27,55114.33,Paid,0
P00000607,L0000034,2024-11-28,59151.33,Paid,0
P00000608,L0000034,2024-12-31,55753.95,Paid,0
P00000609,L0000035,2021-04-17,147071.61,Paid,0
P00000610,L0000035,2021-05-22,154737.91,Paid,0
P00000611,L0000035,2021-06-27,164957.1,Paid,0
P00000612,L0000035,2021-08-01,170589.41,Late,7
P00000613,L0000035,2021-09-06,150390.52,Paid,0
P00000614,L0000035,2021-10-12,160557.22,Paid,0
P00000615,L0000035,2021-11-16,168728.01,Paid,0
P00000616,L0000035,2021-12-22,173354.18,Paid,0
P00000617,L0000035,2022-01-27,158040.15,Paid,0
P00000618,L0000035,2022-03-03,157970.57,Paid,0
P00000619,L0000035,2022-04-08,160182.49,Late,3
P00000620,L0000035,2022-05-13,171939.05,Paid,0
P00000621,L0000035,2022-06-18,148484.65,Paid,0
P00000622,L0000035,2022-07-24,155412.16,Paid,0
P00000623,L0000035,2022-08-28,153516.85,Paid,0
P00000624,L0000035,2022-10-03,163348.64,Paid,0
P00000625,L0000035,2022-11-08,145382.98,Paid,0
P00000626,L0000035,2022-12-13,150643.56,Paid,0
P00000627,L0000035,2023-01-18,148385.34,Paid,0
P00000628,L0000035,2023-02-23,149199.02,Paid,0
P00000629,L0000035,2023-03-30,148236.24,Paid,0
P00000630,L0000035,2023-05-05,154480.96,Paid,0
P00000631,L0000035,2023-06-09,169524.52,Paid,0
P00000632,L0000035,2023-07-15,145406.63,Paid,0
P00000633,L0000035,2023-08-20,161622.44,Paid,0
P00000634,L0000035,2023-09-24,150841.01,Paid,0
P00000635,L0000035,2023-10-30,150493.68,Paid,0
P00000636,L0000035,2023-12-05,171323.34,Paid,0
P00000637,L0000035,2024-01-09,147340.29,Late,7
P00000638,L0000035,2024-02-14,151256.93,Paid,0
P00000639,L0000035,2024-03-20,156138.06,Paid,0
P00000640,L0000035,2024-04-25,154439.09,Paid,0
P00000641,L0000035,2024-05-31,167709.27,Paid,0
P00000642,L0000035,2024-07-05,151246.46,Paid,0
P00000643,L0000035,2024-08-10,149086.59,Paid,0
P00000644,L0000035,2024-09-15,156902.35,Paid,0
P00000645,L0000035,2024-10-20,169310.25,Paid,0
P00000646,L0000035,2024-11-25,160493.56,Paid,0
P00000647,L0000035,2024-12-31,157254.88,Paid,0
P00000648,L0000036,2021-12-01,30283.86,Paid,0
P00000649,L0000036,2022-01-09,28389.28,Paid,2
P00000650,L0000036,2022-02-18,29671.04,Paid,2
P00000651,L0000036,2022-03-30,29001.87,Paid,0
P00000652,L0000036,2022-05-08,30159.69,Paid,1
P00000653,L0000036,2022-06-17,26851.42,Paid,2
P00000654,L0000036,2022-07-27,29502.5,Paid,2
P00000655,L0000036,2022-09-04,29854.73,Paid,0
P00000656,L0000036,2022-10-14,30994.85,Paid,0
P00000657,L0000036,2022-11-23,29962.45,Paid,0
P00000658,L0000036,2023-01-01,32120.27,Paid,0
P00000659,L0000036,2023-02-10,27096.07,Paid,0
P00000660,L0000036,2023-03-22,29733.7,Paid,2
P00000661,L0000036,2023-04-30,28735.79,Paid,0
P00000662,L0000036,2023-06-09,31959.12,Paid,0
P00000663,L0000036,2023-07-19,27085.61,Paid,0
P00000664,L0000036,2023-08-27,27059.8,Paid,2
P00000665,L0000036,2023-10-06,29789.71,Paid,2
P00000666,L0000036,2023-11-15,29392.12,Paid,0
P00000667,L0000036,2023-12-24,29327.7,Paid,0
P00000668,L0000036,2024-02-02,28507.99,Paid,1
P00000669,L0000036,2024-03-13,27038.08,Paid,2
P00000670,L0000036,2024-04-21,28420.78,Paid,0
P00000671,L0000036,2024-05-31,30502.86,Paid,1
P00000672,L0000036,2024-07-10,27937.33,Paid,0
P00000673,L0000036,2024-08-18,31631.94,Paid,0
P00000674,L0000036,2024-09-27,29706.8,Paid,2
P00000675,L0000036,2024-11-06,30053.89,Paid,1
P00000676,L0000037,2021-05-01,112135.56,Paid,0
P00000677,L0000037,2021-06-07,111413.95,Paid,0
P00000678,L0000037,2021-07-14,96990.2,Paid,0
P00000679,L0000037,2021-08-20,109870.58,Paid,0
P00000680,L0000037,2021-09-26,105938.89,Paid,0
P00000681,L0000037,2021-11-03,108329.2,Paid,0
P00000682,L0000037,2021-12-10,97637.27,Paid,0
P00000683,L0000037,2022-01-16,108211.76,Paid,0
P00000684,L0000037,2022-02-22,104265.28,Paid,0
P00000685,L0000037,2022-04-01,112664.9,Paid,0
P00000686,L0000037,2022-05-08,114811.95,Paid,0
P00000687,L0000037,2022-06-14,114606.89,Paid,0
P00000688,L0000037,2022-07-21,108407.75,Paid,0
P00000689,L0000037,2022-08-27,99936.84,Paid,0
P00000690,L0000037,2022-10-04,104714.64,Paid,0
P00000691,L0000037,2022-11-10,107281.91,Paid,0
P00000692,L0000037,2022-12-17,115217.05,Paid,0
P00000693,L0000037,2023-01-23,96736.73,Paid,0
P00000694,L0000037,2023-03-02,113435.52,Paid,0
P00000695,L0000037,2023-04-08,98468.17,Paid,0
P00000696,L0000037,2023-05-15,102765.42,Paid,0
P00000697,L0000037,2023-06-21,100967.47,Paid,0
P00000698,L0000037,2023-07-28,107415.68,Late,6
P00000699,L0000037,2023-09-04,107010.41,Paid,0
P00000700,L0000037,2023-10-11,114416.07,Paid,0
P00000701,L0000037,2023-11-17,106830.92,Paid,0
P00000702,L0000037,2023-12-24,114518.9,Paid,0
P00000703,L0000037,2024-01-31,108015.43,Paid,0
P00000704,L0000037,2024-03-08,112312.54,Paid,0
P00000705,L0000037,2024-04-14,105097.22,Paid,0
P00000706,L0000037,2024-05-21,103080.86,Late,2
P00000707,L0000037,2024-06-27,100575.43,Paid,0
P00000708,L0000037,2024-08-04,96518.57,Paid,0
P00000709,L0000037,2024-09-10,113621.76,Paid,0
P00000710,L0000037,2024-10-17,114882.44,Paid,0
P00000711,L0000037,2024-11-23,111239.44,Paid,0
P00000712,L0000037,2024-12-31,104577.09,Late,2
P00000713,L0000038,2024-03-13,41414.31,Paid,0
P00000714,L0000038,2024-05-10,40721.42,Late,2
P00000715,L0000038,2024-07-08,44822.62,Paid,0
P00000716,L0000038,2024-09-04,43911.14,Paid,0
P00000717,L0000038,2024-11-02,43816.28,Paid,0
P00000718,L0000038,2024-12-31,46669.12,Paid,0
P00000719,L0000039,2022-06-30,59823.55,Paid,0
P00000720,L0000039,2022-07-31,65030.46,Paid,0
P00000721,L0000039,2022-09-01,66307.64,Paid,0
P00000722,L0000039,2022-10-02,63658.83,Paid,0
P00000723,L0000039,2022-11-03,67726.62,Paid,0
P00000724,L0000039,2022-12-04,63297.2,Paid,0
P00000725,L0000039,2023-01-05,60579.94,Paid,0
P00000726,L0000039,2023-02-05,61819.33,Paid,0
P00000727,L0000039,2023-03-09,67040.85,Paid,0
P00000728,L0000039,2023-04-09,58536.97,Paid,0
P00000729,L0000039,2023-05-11,61280.79,Paid,0
P00000730,L0000039,2023-06-12,66912.64,Paid,0
P00000731,L0000039,2023-07-13,57168.9,Paid,0
P00000732,L0000039,2023-08-14,56904.06,Paid,0
P00000733,L0000039,2023-09-14,59907.14,Paid,0
P00000734,L0000039,2023-10-16,66403.08,Paid,0
P00000735,L0000039,2023-11-16,67753.82,Paid,0
P00000736,L0000039,2023-12-18,65186.49,Paid,0
P00000737,L0000039,2024-01-18,64416.9,Paid,0
P00000738,L0000039,2024-02-19,60401.7,Paid,0
P00000739,L0000039,2024-03-22,57818.51,Paid,0
P00000740,L0000039,2024-04-22,66754.32,Paid,0
P00000741,L0000039,2024-05-24,65984.02,Paid,0
P00000742,L0000039,2024-06-24,62866.99,Paid,0
P00000743,L0000039,2024-07-26,60618.24,Paid,0
P00000744,L0000039,2024-08-26,65762.6,Paid,0
P00000745,L0000039,2024-09-27,58039.47,Paid,0
P00000746,L0000039,2024-10-28,64464.23,Late,3
P00000747,L0000039,2024-11-29,59990.88,Paid,0
P00000748,L0000039,2024-12-31,67747.63,Late,6
P00000749,L0000040,2024-09-02,7369.22,Paid,0
P00000750,L0000040,2024-10-12,7402.93,Paid,0
P00000751,L0000040,2024-11-21,6770.64,Paid,0
P00000752,L0000040,2024-12-31,6843.13,Paid,0
P00000753,L0000041,2023-09-14,10052.79,Paid,0
P00000754,L0000041,2023-10-15,10233.48,Paid,0
P00000755,L0000041,2023-11-16,11466.28,Paid,0
P00000756,L0000041,2023-12-17,11036.58,Paid,0
P00000757,L0000041,2024-01-18,10923.48,Late,3
P00000758,L0000041,2024-02-19,10102.71,Paid,0
P00000759,L0000041,2024-03-21,10359.33,Paid,0
P00000760,L0000041,2024-04-22,11029.4,Paid,0
P00000761,L0000041,2024-05-23,11402.42,Paid,0
P00000762,L0000041,2024-06-24,10016.55,Paid,0
P00000763,L0000041,2024-07-26,9737.65,Paid,0
P00000764,L0000041,2024-08-26,10329.27,Paid,0
P00000765,L0000041,2024-09-27,10091.73,Paid,0
P00000766,L0000041,2024-10-28,10447.78,Paid,0
P00000767,L0000041,2024-11-29,10069.98,Paid,0
P00000768,L0000041,2024-12-31,11260.42,Paid,0
P00000769,L0000042,2024-05-24,19737.4,Paid,0
P00000770,L0000042,2024-06-29,18837.23,Paid,0
P00000771,L0000042,2024-08-05,19543.05,Paid,0
P00000772,L0000042,2024-09-11,21764.88,Paid,0
P00000773,L0000042,2024-10-18,19982.59,Paid,0
P00000774,L0000042,2024-11-24,21438.96,Paid,0
P00000775,L0000042,2024-12-31,21955.86,Paid,0
P00000776,L0000043,2023-08-24,9883.45,Paid,0
P00000777,L0000043,2023-09-26,9532.93,Paid,0
P00000778,L0000043,2023-10-29,9343.3,Paid,0
P00000779,L0000043,2023-12-01,9667.19,Paid,0
P00000780,L0000043,2024-01-03,9614.41,Paid,0
P00000781,L0000043,2024-02-05,10363.45,Paid,0
P00000782,L0000043,2024-03-09,9808.57,Paid,0
P00000783,L0000043,2024-04-11,9929.68,Paid,0
P00000784,L0000043,2024-05-14,10256.21,Paid,0
P00000785,L0000043,2024-06-16,9394.31,Paid,0
P00000786,L0000043,2024-07-19,9783.54,Paid,0
P00000787,L0000043,2024-08-21,9234.39,Paid,0
P00000788,L0000043,2024-09-23,9608.49,Paid,0
P00000789,L0000043,2024-10-26,9181.92,Paid,0
P00000790,L0000043,2024-11-28,9333.41,Paid,0
P00000791,L0000043,2024-12-31,9043.11,Paid,0
P00000792,L0000044,2023-03-08,22830.82,Paid,0
P00000793,L0000044,2023-04-24,24490.06,Paid,0
P00000794,L0000044,2023-06-10,23894.1,Paid,0
P00000795,L0000044,2023-07-28,23260.21,Paid,0
P00000796,L0000044,2023-09-13,24742.19,Paid,0
P00000797,L0000044,2023-10-31,23136.89,Paid,0
P00000798,L0000044,2023-12-17,24801.52,Paid,0
P00000799,L0000044,2024-02-03,21503.23,Paid,0
P00000800,L0000044,2024-03-21,22681.04,Paid,0
P00000801,L0000044,2024-05-07,21914.19,Paid,0
P00000802,L0000044,2024-06-24,21283.51,Paid,0
P00000803,L0000044,2024-08-10,24722.45,Paid,0
P00000804,L0000044,2024-09-27,24102.76,Paid,0
P00000805,L0000044,2024-11-13,22636.91,Late,4
P00000806,L0000044,2024-12-31,24795.9,Paid,0
P00000807,L0000045,2022-12-07,0.0,Missed,11
P00000808,L0000045,2023-01-13,76921.07,Paid,0
P00000809,L0000045,2023-02-20,67243.12,Paid,0
P00000810,L0000045,2023-03-30,69469.01,Paid,0
P00000811,L0000045,2023-05-07,71542.12,Late,58
P00000812,L0000045,2023-06-13,0.0,Missed,33
P00000813,L0000045,2023-07-21,67498.19,Paid,0
P00000814,L0000045,2023-08-28,68250.1,Paid,0
P00000815,L0000045,2023-10-05,76848.93,Paid,0
P00000816,L0000045,2023-11-11,73415.66,Paid,0
P00000817,L0000045,2023-12-19,72406.63,Paid,0
P00000818,L0000045,2024-01-26,74026.15,Paid,0
P00000819,L0000045,2024-03-04,66448.04,Late,69
P00000820,L0000045,2024-04-10,65982.95,Late,47
P00000821,L0000045,2024-05-18,72950.04,Late,11
P00000822,L0000045,2024-06-25,72693.72,Paid,0
P00000823,L0000045,2024-08-02,74000.97,Late,45
P00000824,L0000045,2024-09-08,77480.83,Paid,0
P00000825,L0000045,2024-10-16,65973.31,Paid,0
P00000826,L0000045,2024-11-23,74218.32,Paid,0
P00000827,L0000045,2024-12-31,67772.5,Paid,0
P00000828,L0000046,2023-06-02,0.0,Missed,50
P00000829,L0000046,2023-07-20,12529.45,Paid,0
P00000830,L0000046,2023-09-06,13382.76,Paid,0
P00000831,L0000046,2023-10-24,12291.1,Late,33
P00000832,L0000046,2023-12-11,12093.97,Late,70
P00000833,L0000046,2024-01-28,0.0,Missed,44
P00000834,L0000046,2024-03-17,11767.23,Late,48
P00000835,L0000046,2024-05-04,13903.84,Late,41
P00000836,L0000046,2024-06-21,11856.39,Paid,0
P00000837,L0000046,2024-08-08,13380.12,Paid,0
P00000838,L0000046,2024-09-25,13868.94,Paid,0
P00000839,L0000046,2024-11-12,0.0,Missed,24
P00000840,L0000046,2024-12-31,12546.16,Paid,0
P00000841,L0000047,2024-04-30,42757.1,Paid,0
P00000842,L0000047,2024-06-30,46417.15,Paid,0
P00000843,L0000047,2024-08-30,44222.61,Paid,0
P00000844,L0000047,2024-10-30,39558.67,Paid,0
P00000845,L0000047,2024-12-31,45983.44,Late,3
P00000846,L0000048,2024-12-04,3043.83,Paid,0
P00000847,L0000049,2024-07-15,8957.72,Paid,0
P00000848,L0000049,2024-10-07,9237.7,Paid,0
P00000849,L0000049,2024-12-31,10326.93,Paid,0
P00000850,L0000050,2024-09-19,6777.75,Late,6
P00000851,L0000050,2024-12-31,6800.4,Paid,0
P00000852,L0000051,2021-11-09,114171.22,Paid,1
P00000853,L0000051,2021-12-27,108086.5,Paid,0
P00000854,L0000051,2022-02-14,117987.35,Paid,1
P00000855,L0000051,2022-04-04,118181.85,Paid,0
P00000856,L0000051,2022-05-22,118982.13,Paid,2
P00000857,L0000051,2022-07-10,118674.71,Paid,0
P00000858,L0000051,2022-08-28,122064.74,Paid,0
P00000859,L0000051,2022-10-15,104036.61,Paid,1
P00000860,L0000051,2022-12-03,112049.0,Paid,0
P00000861,L0000051,2023-01-21,116578.26,Paid,2
P00000862,L0000051,2023-03-10,108367.66,Paid,0
P00000863,L0000051,2023-04-28,105127.04,Paid,2
P00000864,L0000051,2023-06-16,118615.65,Paid,0
P00000865,L0000051,2023-08-03,122482.84,Paid,1
P00000866,L0000051,2023-09-21,110039.63,Paid,0
P00000867,L0000051,2023-11-09,119911.35,Paid,1
P00000868,L0000051,2023-12-27,121197.39,Paid,2
P00000869,L0000051,2024-02-14,106291.19,Paid,1
P00000870,L0000051,2024-04-03,118739.83,Paid,0
P00000871,L0000051,2024-05-21,107606.02,Paid,1
P00000872,L0000051,2024-07-09,120059.81,Paid,0
P00000873,L0000051,2024-08-27,104124.17,Paid,1
P00000874,L0000051,2024-10-15,105591.93,Paid,2
P00000875,L0000052,2024-04-20,91444.93,Paid,0
P00000876,L0000052,2024-06-01,105866.37,Paid,0
P00000877,L0000052,2024-07-14,102632.26,Paid,0
P00000878,L0000052,2024-08-25,100717.56,Paid,0
P00000879,L0000052,2024-10-07,90488.6,Late,1
P00000880,L0000052,2024-11-18,93976.44,Paid,0
P00000881,L0000052,2024-12-31,90598.86,Paid,0
P00000882,L0000053,2022-12-08,71911.9,Paid,0
P00000883,L0000053,2023-01-11,62275.05,Paid,0
P00000884,L0000053,2023-02-14,67077.09,Paid,0
P00000885,L0000053,2023-03-20,66991.4,Paid,0
P00000886,L0000053,2023-04-24,66129.37,Paid,0
P00000887,L0000053,2023-05-28,65918.72,Paid,0
P00000888,L0000053,2023-07-01,71257.02,Paid,0
P00000889,L0000053,2023-08-04,62354.83,Paid,0
P00000890,L0000053,2023-09-08,70047.52,Paid,0
P00000891,L0000053,2023-10-12,70442.46,Paid,0
P00000892,L0000053,2023-11-15,71079.47,Paid,0
P00000893,L0000053,2023-12-20,64310.69,Paid,0
P00000894,L0000053,2024-01-23,72762.1,Paid,0
P00000895,L0000053,2024-02-26,63352.43,Paid,0
P00000896,L0000053,2024-03-31,66932.26,Paid,0
P00000897,L0000053,2024-05-05,70926.36,Paid,0
P00000898,L0000053,2024-06-08,72792.43,Paid,0
P00000899,L0000053,2024-07-12,72542.38,Paid,0
P00000900,L0000053,2024-08-15,62390.33,Paid,0
P00000901,L0000053,2024-09-19,69097.66,Late,7
P00000902,L0000053,2024-10-23,71503.8,Paid,0
P00000903,L0000053,2024-11-26,68171.34,Paid,0
P00000904,L0000053,2024-12-31,72618.94,Paid,0
P00000905,L0000054,2022-05-26,23410.21,Late,59
P00000906,L0000054,2022-07-04,0.0,Missed,130
P00000907,L0000054,2022-08-12,0.0,Missed,38
P00000908,L0000054,2022-09-20,0.0,Missed,104
P00000909,L0000054,2022-10-29,22726.07,Late,96
P00000910,L0000054,2022-12-08,21519.83,Paid,0
P00000911,L0000054,2023-01-16,22230.11,Late,51
P00000912,L0000054,2023-02-24,0.0,Missed,46
P00000913,L0000054,2023-04-04,0.0,Missed,102
P00000914,L0000054,2023-05-14,23042.84,Late,100
P00000915,L0000054,2023-06-22,22805.3,Late,138
P00000916,L0000054,2023-07-31,0.0,Missed,33
P00000917,L0000054,2023-09-08,23934.95,Late,95
P00000918,L0000054,2023-10-17,0.0,Missed,112
P00000919,L0000054,2023-11-26,25375.8,Late,95
P00000920,L0000054,2024-01-04,24675.98,Late,55
P00000921,L0000054,2024-02-12,0.0,Missed,121
P00000922,L0000054,2024-03-22,23144.88,Late,65
P00000923,L0000054,2024-05-01,0.0,Missed,77
P00000924,L0000055,2021-03-31,209946.33,Paid,1
P00000925,L0000055,2021-05-24,223721.39,Paid,2
P00000926,L0000055,2021-07-17,227867.81,Paid,0
P00000927,L0000055,2021-09-09,219849.91,Paid,1
P00000928,L0000055,2021-11-02,219228.4,Paid,0
P00000929,L0000055,2021-12-27,202493.31,Paid,1
P00000930,L0000055,2022-02-19,206540.94,Paid,2
P00000931,L0000055,2022-04-14,216326.4,Paid,0
P00000932,L0000055,2022-06-07,209483.04,Paid,2
P00000933,L0000055,2022-08-01,215126.66,Paid,0
P00000934,L0000055,2022-09-24,196939.9,Paid,0
P00000935,L0000055,2022-11-17,213835.94,Paid,0
P00000936,L0000055,2023-01-10,203172.46,Paid,1
P00000937,L0000055,2023-03-06,199388.43,Paid,0
P00000938,L0000056,2023-04-25,11251.01,Paid,0
P00000939,L0000056,2023-07-02,9574.02,Paid,0
P00000940,L0000056,2023-09-08,10752.59,Paid,0
P00000941,L0000056,2023-11-16,11074.51,Paid,0
P00000942,L0000056,2024-01-23,11259.92,Paid,0
P00000943,L0000056,2024-04-01,9897.03,Paid,0
P00000944,L0000056,2024-06-08,10911.72,Paid,0
P00000945,L0000056,2024-08-16,10310.29,Paid,0
P00000946,L0000056,2024-10-23,10735.22,Paid,0
P00000947,L0000056,2024-12-31,10426.13,Paid,0
P00000948,L0000057,2021-09-21,11049.78,Paid,0
P00000949,L0000057,2021-11-14,10078.01,Paid,0
P00000950,L0000057,2022-01-07,9966.36,Paid,0
P00000951,L0000057,2022-03-03,10601.2,Paid,0
P00000952,L0000057,2022-04-26,10840.2,Paid,0
P00000953,L0000057,2022-06-20,9887.44,Paid,0
P00000954,L0000057,2022-08-13,10052.0,Paid,0
P00000955,L0000057,2022-10-06,11099.69,Paid,0
P00000956,L0000057,2022-11-30,9560.49,Paid,0
P00000957,L0000057,2023-01-23,9988.12,Paid,0
P00000958,L0000057,2023-03-19,10616.24,Paid,0
P00000959,L0000057,2023-05-12,9848.85,Paid,0
P00000960,L0000057,2023-07-05,10873.47,Paid,0
P00000961,L0000057,2023-08-29,9633.1,Paid,0
P00000962,L0000057,2023-10-22,10986.7,Paid,0
P00000963,L0000057,2023-12-16,9969.74,Paid,0
P00000964,L0000057,2024-02-08,10548.88,Paid,0
P00000965,L0000057,2024-04-02,11035.22,Paid,0
P00000966,L0000057,2024-05-27,10537.79,Paid,0
P00000967,L0000057,2024-07-20,9756.35,Paid,0
P00000968,L0000057,2024-09-13,10442.15,Paid,0
P00000969,L0000057,2024-11-06,9332.8,Paid,0
P00000970,L0000057,2024-12-31,10641.8,Paid,0
P00000971,L0000058,2023-06-22,19711.31,Late,57
P00000972,L0000058,2023-07-29,0.0,Missed,43
P00000973,L0000058,2023-09-04,0.0,Missed,115
P00000974,L0000058,2023-10-11,20131.94,Late,68
P00000975,L0000058,2023-11-17,22302.3,Late,84
P00000976,L0000058,2023-12-25,19241.13,Late,108
P00000977,L0000058,2024-01-31,20511.24,Late,68
